"Título de trazado: WL_04"
"N.º","Fecha Tiempo, GMT-05:00","Pres abs, psi (LGR S/N: 20968507, SEN S/N: 20968507)","Temp, °F (LGR S/N: 20968507, SEN S/N: 20968507)","Acoplador separado (LGR S/N: 20968507)","Acoplador adjunto (LGR S/N: 20968507)","Host conectado (LGR S/N: 20968507)","Parado (LGR S/N: 20968507)","Final de archivo (LGR S/N: 20968507)"
439,01/03/22 02:45:00 AM,9.2306,44.013,,,,,
440,01/03/22 03:00:00 AM,9.2289,44.013,,,,,
441,01/03/22 03:15:00 AM,9.2306,44.013,,,,,
442,01/03/22 03:30:00 AM,9.2302,43.831,,,,,
443,01/03/22 03:45:00 AM,9.2285,43.831,,,,,
444,01/03/22 04:00:00 AM,9.2285,43.831,,,,,
445,01/03/22 04:15:00 AM,9.2302,43.831,,,,,
446,01/03/22 04:30:00 AM,9.2334,43.648,,,,,
447,01/03/22 04:45:00 AM,9.2334,43.648,,,,,
448,01/03/22 05:00:00 AM,9.2388,43.648,,,,,
449,01/03/22 05:15:00 AM,9.2353,43.648,,,,,
450,01/03/22 05:30:00 AM,9.2388,43.648,,,,,
451,01/03/22 05:45:00 AM,9.2370,43.648,,,,,
452,01/03/22 06:00:00 AM,9.2402,43.466,,,,,
453,01/03/22 06:15:00 AM,9.2402,43.466,,,,,
454,01/03/22 06:30:00 AM,9.2419,43.466,,,,,
455,01/03/22 06:45:00 AM,9.2454,43.466,,,,,
456,01/03/22 07:00:00 AM,9.2473,43.466,,,,,
457,01/03/22 07:15:00 AM,9.2508,43.466,,,,,
458,01/03/22 07:30:00 AM,9.2525,43.466,,,,,
459,01/03/22 07:45:00 AM,9.2547,43.648,,,,,
460,01/03/22 08:00:00 AM,9.2547,43.648,,,,,
461,01/03/22 08:15:00 AM,9.2565,43.648,,,,,
462,01/03/22 08:30:00 AM,9.2583,43.648,,,,,
463,01/03/22 08:45:00 AM,9.2583,43.648,,,,,
464,01/03/22 09:00:00 AM,9.2569,43.831,,,,,
465,01/03/22 09:15:00 AM,9.2586,43.831,,,,,
466,01/03/22 09:30:00 AM,9.2608,44.013,,,,,
467,01/03/22 09:45:00 AM,9.2594,44.195,,,,,
468,01/03/22 10:00:00 AM,9.2576,44.195,,,,,
469,01/03/22 10:15:00 AM,9.2580,44.379,,,,,
470,01/03/22 10:30:00 AM,9.2569,44.742,,,,,
471,01/03/22 10:45:00 AM,9.2573,44.922,,,,,
472,01/03/22 11:00:00 AM,9.2580,45.286,,,,,
473,01/03/22 11:15:00 AM,9.2534,45.648,,,,,
474,01/03/22 11:30:00 AM,9.2576,46.008,,,,,
475,01/03/22 11:45:00 AM,9.2549,46.369,,,,,
476,01/03/22 12:00:00 PM,9.2520,46.728,,,,,
477,01/03/22 12:15:00 PM,9.2531,47.266,,,,,
478,01/03/22 12:30:00 PM,9.2505,47.802,,,,,
479,01/03/22 12:45:00 PM,9.2517,48.339,,,,,
480,01/03/22 01:00:00 PM,9.2495,49.050,,,,,
481,01/03/22 01:15:00 PM,9.2470,49.582,,,,,
482,01/03/22 01:30:00 PM,9.2449,50.290,,,,,
483,01/03/22 01:45:00 PM,9.2440,50.819,,,,,
484,01/03/22 02:00:00 PM,9.2418,51.523,,,,,
485,01/03/22 02:15:00 PM,9.2389,51.874,,,,,
486,01/03/22 02:30:00 PM,9.2382,52.401,,,,,
487,01/03/22 02:45:00 PM,9.2385,52.576,,,,,
488,01/03/22 03:00:00 PM,9.2357,52.925,,,,,
489,01/03/22 03:15:00 PM,9.2338,52.925,,,,,
490,01/03/22 03:30:00 PM,9.2303,52.925,,,,,
491,01/03/22 03:45:00 PM,9.2299,52.750,,,,,
492,01/03/22 04:00:00 PM,9.2296,52.576,,,,,
493,01/03/22 04:15:00 PM,9.2289,52.225,,,,,
494,01/03/22 04:30:00 PM,9.2247,51.874,,,,,
495,01/03/22 04:45:00 PM,9.2241,51.523,,,,,
496,01/03/22 05:00:00 PM,9.2288,51.172,,,,,
497,01/03/22 05:15:00 PM,9.2263,50.819,,,,,
498,01/03/22 05:30:00 PM,9.2270,50.290,,,,,
499,01/03/22 05:45:00 PM,9.2299,49.937,,,,,
500,01/03/22 06:00:00 PM,9.2306,49.404,,,,,
501,01/03/22 06:15:00 PM,9.2335,49.050,,,,,
502,01/03/22 06:30:00 PM,9.2324,48.517,,,,,
503,01/03/22 06:45:00 PM,9.2353,48.160,,,,,
504,01/03/22 07:00:00 PM,9.2346,47.802,,,,,
505,01/03/22 07:15:00 PM,9.2357,47.446,,,,,
506,01/03/22 07:30:00 PM,9.2367,47.088,,,,,
507,01/03/22 07:45:00 PM,9.2377,46.728,,,,,
508,01/03/22 08:00:00 PM,9.2392,46.548,,,,,
509,01/03/22 08:15:00 PM,9.2404,46.188,,,,,
510,01/03/22 08:30:00 PM,9.2417,46.008,,,,,
511,01/03/22 08:45:00 PM,9.2414,45.828,,,,,
512,01/03/22 09:00:00 PM,9.2446,45.648,,,,,
513,01/03/22 09:15:00 PM,9.2441,45.466,,,,,
514,01/03/22 09:30:00 PM,9.2456,45.286,,,,,
515,01/03/22 09:45:00 PM,9.2417,45.104,,,,,
516,01/03/22 10:00:00 PM,9.2431,44.922,,,,,
517,01/03/22 10:15:00 PM,9.2427,44.742,,,,,
518,01/03/22 10:30:00 PM,9.2441,44.560,,,,,
519,01/03/22 10:45:00 PM,9.2438,44.379,,,,,
520,01/03/22 11:00:00 PM,9.2417,44.195,,,,,
521,01/03/22 11:15:00 PM,9.2431,44.013,,,,,
522,01/03/22 11:30:00 PM,9.2409,43.831,,,,,
523,01/03/22 11:45:00 PM,9.2388,43.648,,,,,
524,01/04/22 12:00:00 AM,9.2348,43.466,,,,,
525,01/04/22 12:15:00 AM,9.2346,43.282,,,,,
526,01/04/22 12:30:00 AM,9.2309,43.282,,,,,
527,01/04/22 12:45:00 AM,9.2288,43.099,,,,,
528,01/04/22 01:00:00 AM,9.2267,42.915,,,,,
529,01/04/22 01:15:00 AM,9.2214,42.915,,,,,
530,01/04/22 01:30:00 AM,9.2209,42.732,,,,,
531,01/04/22 01:45:00 AM,9.2209,42.732,,,,,
532,01/04/22 02:00:00 AM,9.2170,42.548,,,,,
533,01/04/22 02:15:00 AM,9.2170,42.548,,,,,
534,01/04/22 02:30:00 AM,9.2135,42.548,,,,,
535,01/04/22 02:45:00 AM,9.2113,42.363,,,,,
536,01/04/22 03:00:00 AM,9.2096,42.363,,,,,
537,01/04/22 03:15:00 AM,9.2092,42.179,,,,,
538,01/04/22 03:30:00 AM,9.2092,42.179,,,,,
539,01/04/22 03:45:00 AM,9.2089,41.994,,,,,
540,01/04/22 04:00:00 AM,9.2089,41.994,,,,,
541,01/04/22 04:15:00 AM,9.2070,41.994,,,,,
542,01/04/22 04:30:00 AM,9.2089,41.994,,,,,
543,01/04/22 04:45:00 AM,9.2106,41.994,,,,,
544,01/04/22 05:00:00 AM,9.2124,41.994,,,,,
545,01/04/22 05:15:00 AM,9.2141,41.994,,,,,
546,01/04/22 05:30:00 AM,9.2141,41.994,,,,,
547,01/04/22 05:45:00 AM,9.2160,41.994,,,,,
548,01/04/22 06:00:00 AM,9.2173,41.810,,,,,
549,01/04/22 06:15:00 AM,9.2209,41.810,,,,,
550,01/04/22 06:30:00 AM,9.2227,41.810,,,,,
551,01/04/22 06:45:00 AM,9.2227,41.810,,,,,
552,01/04/22 07:00:00 AM,9.2244,41.810,,,,,
553,01/04/22 07:15:00 AM,9.2261,41.810,,,,,
554,01/04/22 07:30:00 AM,9.2283,41.994,,,,,
555,01/04/22 07:45:00 AM,9.2266,41.994,,,,,
556,01/04/22 08:00:00 AM,9.2305,42.179,,,,,
557,01/04/22 08:15:00 AM,9.2361,42.363,,,,,
558,01/04/22 08:30:00 AM,9.2344,42.363,,,,,
559,01/04/22 08:45:00 AM,9.2366,42.548,,,,,
560,01/04/22 09:00:00 AM,9.2369,42.732,,,,,
561,01/04/22 09:15:00 AM,9.2376,43.099,,,,,
562,01/04/22 09:30:00 AM,9.2363,43.282,,,,,
563,01/04/22 09:45:00 AM,9.2366,43.466,,,,,
564,01/04/22 10:00:00 AM,9.2373,43.831,,,,,
565,01/04/22 10:15:00 AM,9.2377,44.013,,,,,
566,01/04/22 10:30:00 AM,9.2331,44.379,,,,,
567,01/04/22 10:45:00 AM,9.2356,44.742,,,,,
568,01/04/22 11:00:00 AM,9.2328,45.104,,,,,
569,01/04/22 11:15:00 AM,9.2303,45.648,,,,,
570,01/04/22 11:30:00 AM,9.2332,46.188,,,,,
571,01/04/22 11:45:00 AM,9.2303,46.548,,,,,
572,01/04/22 12:00:00 PM,9.2311,46.908,,,,,
573,01/04/22 12:15:00 PM,9.2318,47.266,,,,,
574,01/04/22 12:30:00 PM,9.2289,47.624,,,,,
575,01/04/22 12:45:00 PM,9.2279,47.982,,,,,
576,01/04/22 01:00:00 PM,9.2260,47.982,,,,,
577,01/04/22 01:15:00 PM,9.2232,48.339,,,,,
578,01/04/22 01:30:00 PM,9.2215,48.339,,,,,
579,01/04/22 01:45:00 PM,9.2196,48.339,,,,,
580,01/04/22 02:00:00 PM,9.2169,48.695,,,,,
581,01/04/22 02:15:00 PM,9.2150,48.695,,,,,
582,01/04/22 02:30:00 PM,9.2132,48.695,,,,,
583,01/04/22 02:45:00 PM,9.2137,48.871,,,,,
584,01/04/22 03:00:00 PM,9.2100,48.871,,,,,
585,01/04/22 03:15:00 PM,9.2098,48.695,,,,,
586,01/04/22 03:30:00 PM,9.2079,48.695,,,,,
587,01/04/22 03:45:00 PM,9.2112,48.517,,,,,
588,01/04/22 04:00:00 PM,9.2093,48.517,,,,,
589,01/04/22 04:15:00 PM,9.2108,48.339,,,,,
590,01/04/22 04:30:00 PM,9.2086,48.160,,,,,
591,01/04/22 04:45:00 PM,9.2119,47.982,,,,,
592,01/04/22 05:00:00 PM,9.2137,47.982,,,,,
593,01/04/22 05:15:00 PM,9.2132,47.802,,,,,
594,01/04/22 05:30:00 PM,9.2093,47.624,,,,,
595,01/04/22 05:45:00 PM,9.2127,47.446,,,,,
596,01/04/22 06:00:00 PM,9.2158,47.266,,,,,
597,01/04/22 06:15:00 PM,9.2154,47.088,,,,,
598,01/04/22 06:30:00 PM,9.2151,46.908,,,,,
599,01/04/22 06:45:00 PM,9.2183,46.728,,,,,
600,01/04/22 07:00:00 PM,9.2179,46.548,,,,,
601,01/04/22 07:15:00 PM,9.2179,46.548,,,,,
602,01/04/22 07:30:00 PM,9.2193,46.369,,,,,
603,01/04/22 07:45:00 PM,9.2193,46.369,,,,,
604,01/04/22 08:00:00 PM,9.2208,46.188,,,,,
605,01/04/22 08:15:00 PM,9.2243,46.188,,,,,
606,01/04/22 08:30:00 PM,9.2261,46.188,,,,,
607,01/04/22 08:45:00 PM,9.2257,46.008,,,,,
608,01/04/22 09:00:00 PM,9.2293,46.008,,,,,
609,01/04/22 09:15:00 PM,9.2328,46.008,,,,,
610,01/04/22 09:30:00 PM,9.2311,46.008,,,,,
611,01/04/22 09:45:00 PM,9.2293,46.008,,,,,
612,01/04/22 10:00:00 PM,9.2328,46.008,,,,,
613,01/04/22 10:15:00 PM,9.2311,46.008,,,,,
614,01/04/22 10:30:00 PM,9.2325,45.828,,,,,
615,01/04/22 10:45:00 PM,9.2306,45.828,,,,,
616,01/04/22 11:00:00 PM,9.2306,45.828,,,,,
617,01/04/22 11:15:00 PM,9.2306,45.828,,,,,
618,01/04/22 11:30:00 PM,9.2306,45.828,,,,,
619,01/04/22 11:45:00 PM,9.2325,45.828,,,,,
620,01/05/22 12:00:00 AM,9.2321,45.648,,,,,
621,01/05/22 12:15:00 AM,9.2338,45.648,,,,,
622,01/05/22 12:30:00 AM,9.2357,45.648,,,,,
623,01/05/22 12:45:00 AM,9.2303,45.648,,,,,
624,01/05/22 01:00:00 AM,9.2375,45.648,,,,,
625,01/05/22 01:15:00 AM,9.2409,45.648,,,,,
626,01/05/22 01:30:00 AM,9.2306,45.828,,,,,
627,01/05/22 01:45:00 AM,9.2272,45.828,,,,,
628,01/05/22 02:00:00 AM,9.2235,45.828,,,,,
629,01/05/22 02:15:00 AM,9.2183,45.828,,,,,
630,01/05/22 02:30:00 AM,9.2183,45.828,,,,,
631,01/05/22 02:45:00 AM,9.2164,45.828,,,,,
632,01/05/22 03:00:00 AM,9.2183,45.828,,,,,
633,01/05/22 03:15:00 AM,9.2161,45.648,,,,,
634,01/05/22 03:30:00 AM,9.2161,45.648,,,,,
635,01/05/22 03:45:00 AM,9.2127,45.648,,,,,
636,01/05/22 04:00:00 AM,9.2127,45.648,,,,,
637,01/05/22 04:15:00 AM,9.2127,45.648,,,,,
638,01/05/22 04:30:00 AM,9.2108,45.648,,,,,
639,01/05/22 04:45:00 AM,9.2127,45.648,,,,,
640,01/05/22 05:00:00 AM,9.2158,45.466,,,,,
641,01/05/22 05:15:00 AM,9.2193,45.466,,,,,
642,01/05/22 05:30:00 AM,9.2193,45.466,,,,,
643,01/05/22 05:45:00 AM,9.2229,45.466,,,,,
644,01/05/22 06:00:00 AM,9.2264,45.466,,,,,
645,01/05/22 06:15:00 AM,9.2264,45.466,,,,,
646,01/05/22 06:30:00 AM,9.2335,45.466,,,,,
647,01/05/22 06:45:00 AM,9.2318,45.466,,,,,
648,01/05/22 07:00:00 AM,9.2353,45.466,,,,,
649,01/05/22 07:15:00 AM,9.2370,45.466,,,,,
650,01/05/22 07:30:00 AM,9.2406,45.466,,,,,
651,01/05/22 07:45:00 AM,9.2409,45.648,,,,,
652,01/05/22 08:00:00 AM,9.2409,45.648,,,,,
653,01/05/22 08:15:00 AM,9.2409,45.648,,,,,
654,01/05/22 08:30:00 AM,9.2409,45.648,,,,,
655,01/05/22 08:45:00 AM,9.2431,45.828,,,,,
656,01/05/22 09:00:00 AM,9.2414,45.828,,,,,
657,01/05/22 09:15:00 AM,9.2414,45.828,,,,,
658,01/05/22 09:30:00 AM,9.2399,46.008,,,,,
659,01/05/22 09:45:00 AM,9.2421,46.188,,,,,
660,01/05/22 10:00:00 AM,9.2389,46.369,,,,,
661,01/05/22 10:15:00 AM,9.2375,46.548,,,,,
662,01/05/22 10:30:00 AM,9.2396,46.728,,,,,
663,01/05/22 10:45:00 AM,9.2364,46.908,,,,,
664,01/05/22 11:00:00 AM,9.2367,47.088,,,,,
665,01/05/22 11:15:00 AM,9.2350,47.088,,,,,
666,01/05/22 11:30:00 AM,9.2353,47.266,,,,,
667,01/05/22 11:45:00 AM,9.2353,47.266,,,,,
668,01/05/22 12:00:00 PM,9.2321,47.446,,,,,
669,01/05/22 12:15:00 PM,9.2286,47.446,,,,,
670,01/05/22 12:30:00 PM,9.2289,47.624,,,,,
671,01/05/22 12:45:00 PM,9.2240,47.802,,,,,
672,01/05/22 01:00:00 PM,9.2247,48.160,,,,,
673,01/05/22 01:15:00 PM,9.2215,48.339,,,,,
674,01/05/22 01:30:00 PM,9.2203,48.695,,,,,
675,01/05/22 01:45:00 PM,9.2189,48.871,,,,,
676,01/05/22 02:00:00 PM,9.2171,48.871,,,,,
677,01/05/22 02:15:00 PM,9.2171,48.871,,,,,
678,01/05/22 02:30:00 PM,9.2137,48.871,,,,,
679,01/05/22 02:45:00 PM,9.2118,48.871,,,,,
680,01/05/22 03:00:00 PM,9.2132,48.695,,,,,
681,01/05/22 03:15:00 PM,9.2164,48.517,,,,,
682,01/05/22 03:30:00 PM,9.2196,48.339,,,,,
683,01/05/22 03:45:00 PM,9.2179,48.339,,,,,
684,01/05/22 04:00:00 PM,9.2147,48.517,,,,,
685,01/05/22 04:15:00 PM,9.2182,48.517,,,,,
686,01/05/22 04:30:00 PM,9.2150,48.695,,,,,
687,01/05/22 04:45:00 PM,9.2147,48.517,,,,,
688,01/05/22 05:00:00 PM,9.2129,48.517,,,,,
689,01/05/22 05:15:00 PM,9.2144,48.339,,,,,
690,01/05/22 05:30:00 PM,9.2179,48.339,,,,,
691,01/05/22 05:45:00 PM,9.2193,48.160,,,,,
692,01/05/22 06:00:00 PM,9.2190,47.982,,,,,
693,01/05/22 06:15:00 PM,9.2203,47.802,,,,,
694,01/05/22 06:30:00 PM,9.2240,47.802,,,,,
695,01/05/22 06:45:00 PM,9.2235,47.624,,,,,
696,01/05/22 07:00:00 PM,9.2250,47.446,,,,,
697,01/05/22 07:15:00 PM,9.2250,47.446,,,,,
698,01/05/22 07:30:00 PM,9.2264,47.266,,,,,
699,01/05/22 07:45:00 PM,9.2282,47.266,,,,,
700,01/05/22 08:00:00 PM,9.2296,47.088,,,,,
701,01/05/22 08:15:00 PM,9.2332,47.088,,,,,
702,01/05/22 08:30:00 PM,9.2346,46.908,,,,,
703,01/05/22 08:45:00 PM,9.2364,46.908,,,,,
704,01/05/22 09:00:00 PM,9.2414,46.728,,,,,
705,01/05/22 09:15:00 PM,9.2409,46.548,,,,,
706,01/05/22 09:30:00 PM,9.2409,46.548,,,,,
707,01/05/22 09:45:00 PM,9.2389,46.369,,,,,
708,01/05/22 10:00:00 PM,9.2389,46.369,,,,,
709,01/05/22 10:15:00 PM,9.2385,46.188,,,,,
710,01/05/22 10:30:00 PM,9.2382,46.008,,,,,
711,01/05/22 10:45:00 PM,9.2360,45.828,,,,,
712,01/05/22 11:00:00 PM,9.2325,45.828,,,,,
713,01/05/22 11:15:00 PM,9.2357,45.648,,,,,
714,01/05/22 11:30:00 PM,9.2353,45.466,,,,,
715,01/05/22 11:45:00 PM,9.2296,45.286,,,,,
716,01/06/22 12:00:00 AM,9.2279,45.286,,,,,
717,01/06/22 12:15:00 AM,9.2240,45.104,,,,,
718,01/06/22 12:30:00 AM,9.2254,44.922,,,,,
719,01/06/22 12:45:00 AM,9.2218,44.922,,,,,
720,01/06/22 01:00:00 AM,9.2232,44.742,,,,,
721,01/06/22 01:15:00 AM,9.2232,44.742,,,,,
722,01/06/22 01:30:00 AM,9.2193,44.560,,,,,
723,01/06/22 01:45:00 AM,9.2157,44.560,,,,,
724,01/06/22 02:00:00 AM,9.2140,44.560,,,,,
725,01/06/22 02:15:00 AM,9.2157,44.560,,,,,
726,01/06/22 02:30:00 AM,9.2122,44.560,,,,,
727,01/06/22 02:45:00 AM,9.2157,44.560,,,,,
728,01/06/22 03:00:00 AM,9.2122,44.560,,,,,
729,01/06/22 03:15:00 AM,9.2125,44.742,,,,,
730,01/06/22 03:30:00 AM,9.2125,44.742,,,,,
731,01/06/22 03:45:00 AM,9.2090,44.742,,,,,
732,01/06/22 04:00:00 AM,9.2125,44.742,,,,,
733,01/06/22 04:15:00 AM,9.2108,44.742,,,,,
734,01/06/22 04:30:00 AM,9.2122,44.560,,,,,
735,01/06/22 04:45:00 AM,9.2122,44.560,,,,,
736,01/06/22 05:00:00 AM,9.2140,44.560,,,,,
737,01/06/22 05:15:00 AM,9.2176,44.560,,,,,
738,01/06/22 05:30:00 AM,9.2176,44.560,,,,,
739,01/06/22 05:45:00 AM,9.2193,44.560,,,,,
740,01/06/22 06:00:00 AM,9.2228,44.560,,,,,
741,01/06/22 06:15:00 AM,9.2211,44.560,,,,,
742,01/06/22 06:30:00 AM,9.2228,44.560,,,,,
743,01/06/22 06:45:00 AM,9.2228,44.560,,,,,
744,01/06/22 07:00:00 AM,9.2282,44.560,,,,,
745,01/06/22 07:15:00 AM,9.2299,44.560,,,,,
746,01/06/22 07:30:00 AM,9.2317,44.560,,,,,
747,01/06/22 07:45:00 AM,9.2321,44.742,,,,,
748,01/06/22 08:00:00 AM,9.2338,44.742,,,,,
749,01/06/22 08:15:00 AM,9.2338,44.742,,,,,
750,01/06/22 08:30:00 AM,9.2356,44.742,,,,,
751,01/06/22 08:45:00 AM,9.2377,44.922,,,,,
752,01/06/22 09:00:00 AM,9.2395,44.922,,,,,
753,01/06/22 09:15:00 AM,9.2377,44.922,,,,,
754,01/06/22 09:30:00 AM,9.2399,45.104,,,,,
755,01/06/22 09:45:00 AM,9.2434,45.104,,,,,
756,01/06/22 10:00:00 AM,9.2434,45.104,,,,,
757,01/06/22 10:15:00 AM,9.2421,45.286,,,,,
758,01/06/22 10:30:00 AM,9.2402,45.286,,,,,
759,01/06/22 10:45:00 AM,9.2370,45.466,,,,,
760,01/06/22 11:00:00 AM,9.2389,45.466,,,,,
761,01/06/22 11:15:00 AM,9.2375,45.648,,,,,
762,01/06/22 11:30:00 AM,9.2375,45.648,,,,,
763,01/06/22 11:45:00 AM,9.2375,45.648,,,,,
764,01/06/22 12:00:00 PM,9.2357,45.648,,,,,
765,01/06/22 12:15:00 PM,9.2343,45.828,,,,,
766,01/06/22 12:30:00 PM,9.2343,45.828,,,,,
767,01/06/22 12:45:00 PM,9.2311,46.008,,,,,
768,01/06/22 01:00:00 PM,9.2311,46.008,,,,,
769,01/06/22 01:15:00 PM,9.2261,46.188,,,,,
770,01/06/22 01:30:00 PM,9.2261,46.188,,,,,
771,01/06/22 01:45:00 PM,9.2279,46.188,,,,,
772,01/06/22 02:00:00 PM,9.2264,46.369,,,,,
773,01/06/22 02:15:00 PM,9.2247,46.369,,,,,
774,01/06/22 02:30:00 PM,9.2269,46.548,,,,,
775,01/06/22 02:45:00 PM,9.2250,46.548,,,,,
776,01/06/22 03:00:00 PM,9.2232,46.548,,,,,
777,01/06/22 03:15:00 PM,9.2254,46.728,,,,,
778,01/06/22 03:30:00 PM,9.2235,46.728,,,,,
779,01/06/22 03:45:00 PM,9.2203,46.908,,,,,
780,01/06/22 04:00:00 PM,9.2203,46.908,,,,,
781,01/06/22 04:15:00 PM,9.2203,46.908,,,,,
782,01/06/22 04:30:00 PM,9.2183,46.728,,,,,
783,01/06/22 04:45:00 PM,9.2166,46.728,,,,,
784,01/06/22 05:00:00 PM,9.2166,46.728,,,,,
785,01/06/22 05:15:00 PM,9.2147,46.728,,,,,
786,01/06/22 05:30:00 PM,9.2161,46.548,,,,,
787,01/06/22 05:45:00 PM,9.2161,46.548,,,,,
788,01/06/22 06:00:00 PM,9.2193,46.369,,,,,
789,01/06/22 06:15:00 PM,9.2211,46.369,,,,,
790,01/06/22 06:30:00 PM,9.2243,46.188,,,,,
791,01/06/22 06:45:00 PM,9.2261,46.188,,,,,
792,01/06/22 07:00:00 PM,9.2240,46.008,,,,,
793,01/06/22 07:15:00 PM,9.2254,45.828,,,,,
794,01/06/22 07:30:00 PM,9.2289,45.828,,,,,
795,01/06/22 07:45:00 PM,9.2303,45.648,,,,,
796,01/06/22 08:00:00 PM,9.2321,45.648,,,,,
797,01/06/22 08:15:00 PM,9.2353,45.466,,,,,
798,01/06/22 08:30:00 PM,9.2335,45.466,,,,,
799,01/06/22 08:45:00 PM,9.2389,45.466,,,,,
800,01/06/22 09:00:00 PM,9.2367,45.286,,,,,
801,01/06/22 09:15:00 PM,9.2385,45.286,,,,,
802,01/06/22 09:30:00 PM,9.2385,45.286,,,,,
803,01/06/22 09:45:00 PM,9.2399,45.104,,,,,
804,01/06/22 10:00:00 PM,9.2417,45.104,,,,,
805,01/06/22 10:15:00 PM,9.2399,45.104,,,,,
806,01/06/22 10:30:00 PM,9.2431,44.922,,,,,
807,01/06/22 10:45:00 PM,9.2431,44.922,,,,,
808,01/06/22 11:00:00 PM,9.2409,44.742,,,,,
809,01/06/22 11:15:00 PM,9.2392,44.742,,,,,
810,01/06/22 11:30:00 PM,9.2388,44.560,,,,,
811,01/06/22 11:45:00 PM,9.2367,44.379,,,,,
812,01/07/22 12:00:00 AM,9.2348,44.379,,,,,
813,01/07/22 12:15:00 AM,9.2328,44.195,,,,,
814,01/07/22 12:30:00 AM,9.2346,44.195,,,,,
815,01/07/22 12:45:00 AM,9.2341,44.013,,,,,
816,01/07/22 01:00:00 AM,9.2302,43.831,,,,,
817,01/07/22 01:15:00 AM,9.2302,43.831,,,,,
818,01/07/22 01:30:00 AM,9.2263,43.648,,,,,
819,01/07/22 01:45:00 AM,9.2263,43.648,,,,,
820,01/07/22 02:00:00 AM,9.2224,43.466,,,,,
821,01/07/22 02:15:00 AM,9.2206,43.466,,,,,
822,01/07/22 02:30:00 AM,9.2224,43.466,,,,,
823,01/07/22 02:45:00 AM,9.2185,43.282,,,,,
824,01/07/22 03:00:00 AM,9.2185,43.282,,,,,
825,01/07/22 03:15:00 AM,9.2199,43.099,,,,,
826,01/07/22 03:30:00 AM,9.2182,43.099,,,,,
827,01/07/22 03:45:00 AM,9.2182,43.099,,,,,
828,01/07/22 04:00:00 AM,9.2196,42.915,,,,,
829,01/07/22 04:15:00 AM,9.2196,42.915,,,,,
830,01/07/22 04:30:00 AM,9.2196,42.915,,,,,
831,01/07/22 04:45:00 AM,9.2209,42.732,,,,,
832,01/07/22 05:00:00 AM,9.2209,42.732,,,,,
833,01/07/22 05:15:00 AM,9.2209,42.732,,,,,
834,01/07/22 05:30:00 AM,9.2227,42.732,,,,,
835,01/07/22 05:45:00 AM,9.2224,42.548,,,,,
836,01/07/22 06:00:00 AM,9.2259,42.548,,,,,
837,01/07/22 06:15:00 AM,9.2330,42.548,,,,,
838,01/07/22 06:30:00 AM,9.2312,42.548,,,,,
839,01/07/22 06:45:00 AM,9.2327,42.363,,,,,
840,01/07/22 07:00:00 AM,9.2344,42.363,,,,,
841,01/07/22 07:15:00 AM,9.2361,42.363,,,,,
842,01/07/22 07:30:00 AM,9.2379,42.363,,,,,
843,01/07/22 07:45:00 AM,9.2415,42.363,,,,,
844,01/07/22 08:00:00 AM,9.2450,42.363,,,,,
845,01/07/22 08:15:00 AM,9.2454,42.548,,,,,
846,01/07/22 08:30:00 AM,9.2472,42.548,,,,,
847,01/07/22 08:45:00 AM,9.2476,42.732,,,,,
848,01/07/22 09:00:00 AM,9.2498,42.915,,,,,
849,01/07/22 09:15:00 AM,9.2518,43.099,,,,,
850,01/07/22 09:30:00 AM,9.2522,43.282,,,,,
851,01/07/22 09:45:00 AM,9.2525,43.466,,,,,
852,01/07/22 10:00:00 AM,9.2551,43.831,,,,,
853,01/07/22 10:15:00 AM,9.2537,44.013,,,,,
854,01/07/22 10:30:00 AM,9.2527,44.379,,,,,
855,01/07/22 10:45:00 AM,9.2549,44.560,,,,,
856,01/07/22 11:00:00 AM,9.2502,44.922,,,,,
857,01/07/22 11:15:00 AM,9.2512,45.466,,,,,
858,01/07/22 11:30:00 AM,9.2485,45.828,,,,,
859,01/07/22 11:45:00 AM,9.2478,46.369,,,,,
860,01/07/22 12:00:00 PM,9.2470,46.908,,,,,
861,01/07/22 12:15:00 PM,9.2463,47.446,,,,,
862,01/07/22 12:30:00 PM,9.2473,47.982,,,,,
863,01/07/22 12:45:00 PM,9.2431,48.517,,,,,
864,01/07/22 01:00:00 PM,9.2427,49.228,,,,,
865,01/07/22 01:15:00 PM,9.2405,49.937,,,,,
866,01/07/22 01:30:00 PM,9.2454,50.643,,,,,
867,01/07/22 01:45:00 PM,9.2412,51.172,,,,,
868,01/07/22 02:00:00 PM,9.2386,51.699,,,,,
869,01/07/22 02:15:00 PM,9.2361,52.225,,,,,
870,01/07/22 02:30:00 PM,9.2332,52.576,,,,,
871,01/07/22 02:45:00 PM,9.2318,52.750,,,,,
872,01/07/22 03:00:00 PM,9.2318,52.750,,,,,
873,01/07/22 03:15:00 PM,9.2285,52.925,,,,,
874,01/07/22 03:30:00 PM,9.2285,52.925,,,,,
875,01/07/22 03:45:00 PM,9.2299,52.750,,,,,
876,01/07/22 04:00:00 PM,9.2276,52.401,,,,,
877,01/07/22 04:15:00 PM,9.2269,52.050,,,,,
878,01/07/22 04:30:00 PM,9.2276,51.523,,,,,
879,01/07/22 04:45:00 PM,9.2266,50.995,,,,,
880,01/07/22 05:00:00 PM,9.2309,50.466,,,,,
881,01/07/22 05:15:00 PM,9.2282,49.937,,,,,
882,01/07/22 05:30:00 PM,9.2309,49.582,,,,,
883,01/07/22 05:45:00 PM,9.2267,49.228,,,,,
