"Título de trazado: LUXabajo_04"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °F (LGR S/N: 10801154, SEN S/N: 10801154, LBL: Blue)","Intensidad, lum/ft² (LGR S/N: 10801154, SEN S/N: 10801154)","Batería mala (LGR S/N: 10801154)","Acoplador adjunto (LGR S/N: 10801154)","Acoplador separado (LGR S/N: 10801154)","Host conectado (LGR S/N: 10801154)","Parado (LGR S/N: 10801154)","Final de archivo (LGR S/N: 10801154)"
436,08/01/21 12:00:00 AM,45.286,0.0,,,,,,
437,08/01/21 12:15:00 AM,45.104,0.0,,,,,,
438,08/01/21 12:30:00 AM,45.104,0.0,,,,,,
439,08/01/21 12:45:00 AM,44.922,0.0,,,,,,
440,08/01/21 01:00:00 AM,44.922,0.0,,,,,,
441,08/01/21 01:15:00 AM,44.742,0.0,,,,,,
442,08/01/21 01:30:00 AM,44.742,0.0,,,,,,
443,08/01/21 01:45:00 AM,44.742,0.0,,,,,,
444,08/01/21 02:00:00 AM,44.560,0.0,,,,,,
445,08/01/21 02:15:00 AM,44.560,0.0,,,,,,
446,08/01/21 02:30:00 AM,44.560,0.0,,,,,,
447,08/01/21 02:45:00 AM,44.379,0.0,,,,,,
448,08/01/21 03:00:00 AM,44.379,0.0,,,,,,
449,08/01/21 03:15:00 AM,44.379,0.0,,,,,,
450,08/01/21 03:30:00 AM,44.379,0.0,,,,,,
451,08/01/21 03:45:00 AM,44.195,0.0,,,,,,
452,08/01/21 04:00:00 AM,44.195,0.0,,,,,,
453,08/01/21 04:15:00 AM,44.195,0.0,,,,,,
454,08/01/21 04:30:00 AM,44.013,0.0,,,,,,
455,08/01/21 04:45:00 AM,44.013,0.0,,,,,,
456,08/01/21 05:00:00 AM,44.013,0.0,,,,,,
457,08/01/21 05:15:00 AM,44.013,0.0,,,,,,
458,08/01/21 05:30:00 AM,43.831,0.0,,,,,,
459,08/01/21 05:45:00 AM,43.831,0.0,,,,,,
460,08/01/21 06:00:00 AM,43.831,0.0,,,,,,
461,08/01/21 06:15:00 AM,43.831,0.0,,,,,,
462,08/01/21 06:30:00 AM,43.648,0.0,,,,,,
463,08/01/21 06:45:00 AM,43.648,5.0,,,,,,
464,08/01/21 07:00:00 AM,43.648,17.0,,,,,,
465,08/01/21 07:15:00 AM,43.648,30.0,,,,,,
466,08/01/21 07:30:00 AM,43.648,35.0,,,,,,
467,08/01/21 07:45:00 AM,43.466,33.0,,,,,,
468,08/01/21 08:00:00 AM,43.466,52.0,,,,,,
469,08/01/21 08:15:00 AM,43.466,88.0,,,,,,
470,08/01/21 08:30:00 AM,43.466,104.0,,,,,,
471,08/01/21 08:45:00 AM,43.648,144.0,,,,,,
472,08/01/21 09:00:00 AM,43.648,160.0,,,,,,
473,08/01/21 09:15:00 AM,43.831,184.0,,,,,,
474,08/01/21 09:30:00 AM,43.831,168.0,,,,,,
475,08/01/21 09:45:00 AM,43.831,200.0,,,,,,
476,08/01/21 10:00:00 AM,44.013,240.0,,,,,,
477,08/01/21 10:15:00 AM,44.013,216.0,,,,,,
478,08/01/21 10:30:00 AM,44.195,400.0,,,,,,
479,08/01/21 10:45:00 AM,44.195,200.0,,,,,,
480,08/01/21 11:00:00 AM,44.560,1280.0,,,,,,
481,08/01/21 11:15:00 AM,44.922,1344.0,,,,,,
482,08/01/21 11:30:00 AM,44.922,384.0,,,,,,
483,08/01/21 11:45:00 AM,45.104,336.0,,,,,,
484,08/01/21 12:00:00 PM,45.286,232.0,,,,,,
485,08/01/21 12:15:00 PM,45.286,272.0,,,,,,
486,08/01/21 12:30:00 PM,45.466,432.0,,,,,,
487,08/01/21 12:45:00 PM,45.828,448.0,,,,,,
488,08/01/21 01:00:00 PM,45.828,448.0,,,,,,
489,08/01/21 01:15:00 PM,46.369,576.0,,,,,,
490,08/01/21 01:30:00 PM,46.188,480.0,,,,,,
491,08/01/21 01:45:00 PM,46.369,864.0,,,,,,
492,08/01/21 02:00:00 PM,46.369,240.0,,,,,,
493,08/01/21 02:15:00 PM,46.728,400.0,,,,,,
494,08/01/21 02:30:00 PM,46.908,304.0,,,,,,
495,08/01/21 02:45:00 PM,46.908,232.0,,,,,,
496,08/01/21 03:00:00 PM,47.088,464.0,,,,,,
497,08/01/21 03:15:00 PM,47.088,272.0,,,,,,
498,08/01/21 03:30:00 PM,47.088,448.0,,,,,,
499,08/01/21 03:45:00 PM,47.088,384.0,,,,,,
500,08/01/21 04:00:00 PM,46.908,288.0,,,,,,
501,08/01/21 04:15:00 PM,46.908,240.0,,,,,,
502,08/01/21 04:30:00 PM,46.908,168.0,,,,,,
503,08/01/21 04:45:00 PM,46.728,160.0,,,,,,
504,08/01/21 05:00:00 PM,46.548,136.0,,,,,,
505,08/01/21 05:15:00 PM,46.369,79.0,,,,,,
506,08/01/21 05:30:00 PM,46.188,36.0,,,,,,
507,08/01/21 05:45:00 PM,46.008,26.0,,,,,,
508,08/01/21 06:00:00 PM,45.648,46.0,,,,,,
509,08/01/21 06:15:00 PM,45.648,3.0,,,,,,
510,08/01/21 06:30:00 PM,45.466,0.0,,,,,,
511,08/01/21 06:45:00 PM,45.286,0.0,,,,,,
512,08/01/21 07:00:00 PM,45.104,0.0,,,,,,
513,08/01/21 07:15:00 PM,44.922,0.0,,,,,,
514,08/01/21 07:30:00 PM,44.742,0.0,,,,,,
515,08/01/21 07:45:00 PM,44.742,0.0,,,,,,
516,08/01/21 08:00:00 PM,44.560,0.0,,,,,,
517,08/01/21 08:15:00 PM,44.560,0.0,,,,,,
518,08/01/21 08:30:00 PM,44.379,0.0,,,,,,
519,08/01/21 08:45:00 PM,44.379,0.0,,,,,,
520,08/01/21 09:00:00 PM,44.195,0.0,,,,,,
521,08/01/21 09:15:00 PM,44.195,0.0,,,,,,
522,08/01/21 09:30:00 PM,44.013,0.0,,,,,,
523,08/01/21 09:45:00 PM,44.013,0.0,,,,,,
524,08/01/21 10:00:00 PM,44.013,0.0,,,,,,
525,08/01/21 10:15:00 PM,43.831,0.0,,,,,,
526,08/01/21 10:30:00 PM,43.831,0.0,,,,,,
527,08/01/21 10:45:00 PM,43.648,0.0,,,,,,
528,08/01/21 11:00:00 PM,43.648,0.0,,,,,,
529,08/01/21 11:15:00 PM,43.648,0.0,,,,,,
530,08/01/21 11:30:00 PM,43.466,0.0,,,,,,
531,08/01/21 11:45:00 PM,43.466,0.0,,,,,,
532,08/02/21 12:00:00 AM,43.282,0.0,,,,,,
533,08/02/21 12:15:00 AM,43.282,0.0,,,,,,
534,08/02/21 12:30:00 AM,43.282,0.0,,,,,,
535,08/02/21 12:45:00 AM,43.282,0.0,,,,,,
536,08/02/21 01:00:00 AM,43.099,0.0,,,,,,
537,08/02/21 01:15:00 AM,43.099,0.0,,,,,,
538,08/02/21 01:30:00 AM,42.915,0.0,,,,,,
539,08/02/21 01:45:00 AM,42.915,0.0,,,,,,
540,08/02/21 02:00:00 AM,42.732,0.0,,,,,,
541,08/02/21 02:15:00 AM,42.548,0.0,,,,,,
542,08/02/21 02:30:00 AM,42.363,0.0,,,,,,
543,08/02/21 02:45:00 AM,42.179,0.0,,,,,,
544,08/02/21 03:00:00 AM,42.179,0.0,,,,,,
545,08/02/21 03:15:00 AM,41.810,0.0,,,,,,
546,08/02/21 03:30:00 AM,41.254,0.0,,,,,,
547,08/02/21 03:45:00 AM,41.067,0.0,,,,,,
548,08/02/21 04:00:00 AM,41.254,0.0,,,,,,
549,08/02/21 04:15:00 AM,41.067,0.0,,,,,,
550,08/02/21 04:30:00 AM,40.881,0.0,,,,,,
551,08/02/21 04:45:00 AM,40.881,0.0,,,,,,
552,08/02/21 05:00:00 AM,40.881,0.0,,,,,,
553,08/02/21 05:15:00 AM,40.881,0.0,,,,,,
554,08/02/21 05:30:00 AM,40.696,0.0,,,,,,
555,08/02/21 05:45:00 AM,40.696,0.0,,,,,,
556,08/02/21 06:00:00 AM,40.696,0.0,,,,,,
557,08/02/21 06:15:00 AM,40.696,0.0,,,,,,
558,08/02/21 06:30:00 AM,40.696,1.0,,,,,,
559,08/02/21 06:45:00 AM,40.696,8.0,,,,,,
560,08/02/21 07:00:00 AM,40.696,12.0,,,,,,
561,08/02/21 07:15:00 AM,40.696,50.0,,,,,,
562,08/02/21 07:30:00 AM,40.696,9.0,,,,,,
563,08/02/21 07:45:00 AM,40.696,124.0,,,,,,
564,08/02/21 08:00:00 AM,40.881,39.0,,,,,,
565,08/02/21 08:15:00 AM,40.881,41.0,,,,,,
566,08/02/21 08:30:00 AM,41.067,51.0,,,,,,
567,08/02/21 08:45:00 AM,41.254,93.0,,,,,,
568,08/02/21 09:00:00 AM,41.439,192.0,,,,,,
569,08/02/21 09:15:00 AM,41.625,111.0,,,,,,
570,08/02/21 09:30:00 AM,41.810,192.0,,,,,,
571,08/02/21 09:45:00 AM,42.179,168.0,,,,,,
572,08/02/21 10:00:00 AM,42.548,320.0,,,,,,
573,08/02/21 10:15:00 AM,42.732,200.0,,,,,,
574,08/02/21 10:30:00 AM,43.099,208.0,,,,,,
575,08/02/21 10:45:00 AM,43.282,200.0,,,,,,
576,08/02/21 11:00:00 AM,43.466,288.0,,,,,,
577,08/02/21 11:15:00 AM,43.831,512.0,,,,,,
578,08/02/21 11:30:00 AM,44.195,672.0,,,,,,
579,08/02/21 11:45:00 AM,44.379,184.0,,,,,,
580,08/02/21 12:00:00 PM,44.742,208.0,,,,,,
581,08/02/21 12:15:00 PM,44.922,160.0,,,,,,
582,08/02/21 12:30:00 PM,45.104,200.0,,,,,,
583,08/02/21 12:45:00 PM,45.466,200.0,,,,,,
584,08/02/21 01:00:00 PM,45.648,136.0,,,,,,
585,08/02/21 01:15:00 PM,45.828,83.0,,,,,,
586,08/02/21 01:30:00 PM,46.008,168.0,,,,,,
587,08/02/21 01:45:00 PM,46.188,109.0,,,,,,
588,08/02/21 02:00:00 PM,46.188,121.0,,,,,,
589,08/02/21 02:15:00 PM,46.369,84.0,,,,,,
590,08/02/21 02:30:00 PM,46.369,87.0,,,,,,
591,08/02/21 02:45:00 PM,46.369,216.0,,,,,,
592,08/02/21 03:00:00 PM,46.548,176.0,,,,,,
593,08/02/21 03:15:00 PM,46.548,89.0,,,,,,
594,08/02/21 03:30:00 PM,46.548,126.0,,,,,,
595,08/02/21 03:45:00 PM,46.369,54.0,,,,,,
596,08/02/21 04:00:00 PM,46.188,59.0,,,,,,
597,08/02/21 04:15:00 PM,46.008,36.0,,,,,,
598,08/02/21 04:30:00 PM,45.828,35.0,,,,,,
599,08/02/21 04:45:00 PM,45.648,26.0,,,,,,
600,08/02/21 05:00:00 PM,45.286,21.0,,,,,,
601,08/02/21 05:15:00 PM,45.104,12.0,,,,,,
602,08/02/21 05:30:00 PM,44.922,8.0,,,,,,
603,08/02/21 05:45:00 PM,44.560,4.0,,,,,,
604,08/02/21 06:00:00 PM,44.379,2.0,,,,,,
605,08/02/21 06:15:00 PM,44.195,0.0,,,,,,
606,08/02/21 06:30:00 PM,43.831,0.0,,,,,,
607,08/02/21 06:45:00 PM,43.648,0.0,,,,,,
608,08/02/21 07:00:00 PM,43.466,0.0,,,,,,
609,08/02/21 07:15:00 PM,43.282,0.0,,,,,,
610,08/02/21 07:30:00 PM,43.099,0.0,,,,,,
611,08/02/21 07:45:00 PM,42.915,0.0,,,,,,
612,08/02/21 08:00:00 PM,42.915,0.0,,,,,,
613,08/02/21 08:15:00 PM,42.732,0.0,,,,,,
614,08/02/21 08:30:00 PM,42.732,0.0,,,,,,
615,08/02/21 08:45:00 PM,42.548,0.0,,,,,,
616,08/02/21 09:00:00 PM,42.548,0.0,,,,,,
617,08/02/21 09:15:00 PM,42.363,0.0,,,,,,
618,08/02/21 09:30:00 PM,42.363,0.0,,,,,,
619,08/02/21 09:45:00 PM,42.363,0.0,,,,,,
620,08/02/21 10:00:00 PM,42.179,0.0,,,,,,
621,08/02/21 10:15:00 PM,42.179,0.0,,,,,,
622,08/02/21 10:30:00 PM,41.994,0.0,,,,,,
623,08/02/21 10:45:00 PM,41.810,0.0,,,,,,
624,08/02/21 11:00:00 PM,41.810,0.0,,,,,,
625,08/02/21 11:15:00 PM,41.810,0.0,,,,,,
626,08/02/21 11:30:00 PM,41.810,0.0,,,,,,
627,08/02/21 11:45:00 PM,41.625,0.0,,,,,,
628,08/03/21 12:00:00 AM,41.625,0.0,,,,,,
629,08/03/21 12:15:00 AM,41.625,0.0,,,,,,
630,08/03/21 12:30:00 AM,41.439,0.0,,,,,,
631,08/03/21 12:45:00 AM,41.439,0.0,,,,,,
632,08/03/21 01:00:00 AM,41.439,0.0,,,,,,
633,08/03/21 01:15:00 AM,41.439,0.0,,,,,,
634,08/03/21 01:30:00 AM,41.439,0.0,,,,,,
635,08/03/21 01:45:00 AM,41.254,0.0,,,,,,
636,08/03/21 02:00:00 AM,41.254,0.0,,,,,,
637,08/03/21 02:15:00 AM,41.067,0.0,,,,,,
638,08/03/21 02:30:00 AM,41.067,0.0,,,,,,
639,08/03/21 02:45:00 AM,40.881,0.0,,,,,,
640,08/03/21 03:00:00 AM,40.696,0.0,,,,,,
641,08/03/21 03:15:00 AM,40.509,0.0,,,,,,
642,08/03/21 03:30:00 AM,40.509,0.0,,,,,,
643,08/03/21 03:45:00 AM,40.321,0.0,,,,,,
644,08/03/21 04:00:00 AM,40.134,0.0,,,,,,
645,08/03/21 04:15:00 AM,40.134,0.0,,,,,,
646,08/03/21 04:30:00 AM,39.947,0.0,,,,,,
647,08/03/21 04:45:00 AM,39.760,0.0,,,,,,
648,08/03/21 05:00:00 AM,39.760,0.0,,,,,,
649,08/03/21 05:15:00 AM,39.573,0.0,,,,,,
650,08/03/21 05:30:00 AM,39.384,0.0,,,,,,
651,08/03/21 05:45:00 AM,39.196,0.0,,,,,,
652,08/03/21 06:00:00 AM,39.007,0.0,,,,,,
653,08/03/21 06:15:00 AM,39.007,0.0,,,,,,
654,08/03/21 06:30:00 AM,38.818,2.0,,,,,,
655,08/03/21 06:45:00 AM,38.818,7.0,,,,,,
656,08/03/21 07:00:00 AM,38.818,21.0,,,,,,
657,08/03/21 07:15:00 AM,38.818,36.0,,,,,,
658,08/03/21 07:30:00 AM,38.818,33.0,,,,,,
659,08/03/21 07:45:00 AM,39.007,67.0,,,,,,
660,08/03/21 08:00:00 AM,39.007,122.0,,,,,,
661,08/03/21 08:15:00 AM,39.196,136.0,,,,,,
662,08/03/21 08:30:00 AM,39.384,192.0,,,,,,
663,08/03/21 08:45:00 AM,39.573,160.0,,,,,,
664,08/03/21 09:00:00 AM,39.760,200.0,,,,,,
665,08/03/21 09:15:00 AM,39.947,288.0,,,,,,
666,08/03/21 09:30:00 AM,40.134,112.0,,,,,,
667,08/03/21 09:45:00 AM,40.509,272.0,,,,,,
668,08/03/21 10:00:00 AM,40.881,168.0,,,,,,
669,08/03/21 10:15:00 AM,41.439,136.0,,,,,,
670,08/03/21 10:30:00 AM,41.994,336.0,,,,,,
671,08/03/21 10:45:00 AM,43.466,5888.0,,,,,,
672,08/03/21 11:00:00 AM,44.742,512.0,,,,,,
673,08/03/21 11:15:00 AM,45.648,1280.0,,,,,,
674,08/03/21 11:30:00 AM,45.466,608.0,,,,,,
675,08/03/21 11:45:00 AM,45.648,336.0,,,,,,
676,08/03/21 12:00:00 PM,45.828,320.0,,,,,,
677,08/03/21 12:15:00 PM,46.008,152.0,,,,,,
678,08/03/21 12:30:00 PM,45.828,115.0,,,,,,
679,08/03/21 12:45:00 PM,45.466,107.0,,,,,,
680,08/03/21 01:00:00 PM,45.286,98.0,,,,,,
681,08/03/21 01:15:00 PM,44.922,96.0,,,,,,
682,08/03/21 01:30:00 PM,44.742,224.0,,,,,,
683,08/03/21 01:45:00 PM,44.560,144.0,,,,,,
684,08/03/21 02:00:00 PM,44.379,168.0,,,,,,
685,08/03/21 02:15:00 PM,44.379,240.0,,,,,,
686,08/03/21 02:30:00 PM,44.560,136.0,,,,,,
687,08/03/21 02:45:00 PM,44.560,160.0,,,,,,
688,08/03/21 03:00:00 PM,44.560,128.0,,,,,,
689,08/03/21 03:15:00 PM,44.560,101.0,,,,,,
690,08/03/21 03:30:00 PM,44.560,85.0,,,,,,
691,08/03/21 03:45:00 PM,44.560,128.0,,,,,,
692,08/03/21 04:00:00 PM,44.379,95.0,,,,,,
693,08/03/21 04:15:00 PM,44.379,65.0,,,,,,
694,08/03/21 04:30:00 PM,44.195,119.0,,,,,,
695,08/03/21 04:45:00 PM,44.195,60.0,,,,,,
696,08/03/21 05:00:00 PM,44.013,26.0,,,,,,
697,08/03/21 05:15:00 PM,44.013,34.0,,,,,,
698,08/03/21 05:30:00 PM,43.831,32.0,,,,,,
699,08/03/21 05:45:00 PM,43.648,22.0,,,,,,
700,08/03/21 06:00:00 PM,43.466,10.0,,,,,,
701,08/03/21 06:15:00 PM,43.282,1.0,,,,,,
702,08/03/21 06:30:00 PM,43.099,0.0,,,,,,
703,08/03/21 06:45:00 PM,42.915,0.0,,,,,,
704,08/03/21 07:00:00 PM,42.732,0.0,,,,,,
705,08/03/21 07:15:00 PM,42.732,0.0,,,,,,
706,08/03/21 07:30:00 PM,42.548,0.0,,,,,,
707,08/03/21 07:45:00 PM,42.363,0.0,,,,,,
708,08/03/21 08:00:00 PM,42.363,0.0,,,,,,
709,08/03/21 08:15:00 PM,42.179,0.0,,,,,,
710,08/03/21 08:30:00 PM,42.179,0.0,,,,,,
711,08/03/21 08:45:00 PM,42.179,0.0,,,,,,
712,08/03/21 09:00:00 PM,41.994,0.0,,,,,,
713,08/03/21 09:15:00 PM,41.994,0.0,,,,,,
714,08/03/21 09:30:00 PM,41.810,0.0,,,,,,
715,08/03/21 09:45:00 PM,41.810,0.0,,,,,,
716,08/03/21 10:00:00 PM,41.810,0.0,,,,,,
717,08/03/21 10:15:00 PM,41.810,0.0,,,,,,
718,08/03/21 10:30:00 PM,41.810,0.0,,,,,,
719,08/03/21 10:45:00 PM,41.810,0.0,,,,,,
720,08/03/21 11:00:00 PM,41.810,0.0,,,,,,
721,08/03/21 11:15:00 PM,41.625,0.0,,,,,,
722,08/03/21 11:30:00 PM,41.625,0.0,,,,,,
723,08/03/21 11:45:00 PM,41.625,0.0,,,,,,
724,08/04/21 12:00:00 AM,41.625,0.0,,,,,,
725,08/04/21 12:15:00 AM,41.625,0.0,,,,,,
726,08/04/21 12:30:00 AM,41.439,0.0,,,,,,
727,08/04/21 12:45:00 AM,41.439,0.0,,,,,,
728,08/04/21 01:00:00 AM,41.439,0.0,,,,,,
729,08/04/21 01:15:00 AM,41.439,0.0,,,,,,
730,08/04/21 01:30:00 AM,41.254,0.0,,,,,,
731,08/04/21 01:45:00 AM,41.254,0.0,,,,,,
732,08/04/21 02:00:00 AM,41.254,0.0,,,,,,
733,08/04/21 02:15:00 AM,41.254,0.0,,,,,,
734,08/04/21 02:30:00 AM,41.067,0.0,,,,,,
735,08/04/21 02:45:00 AM,41.067,0.0,,,,,,
736,08/04/21 03:00:00 AM,41.067,0.0,,,,,,
737,08/04/21 03:15:00 AM,40.881,0.0,,,,,,
738,08/04/21 03:30:00 AM,40.881,0.0,,,,,,
739,08/04/21 03:45:00 AM,40.696,0.0,,,,,,
740,08/04/21 04:00:00 AM,40.696,0.0,,,,,,
741,08/04/21 04:15:00 AM,40.509,0.0,,,,,,
742,08/04/21 04:30:00 AM,40.509,0.0,,,,,,
743,08/04/21 04:45:00 AM,40.321,0.0,,,,,,
744,08/04/21 05:00:00 AM,40.134,0.0,,,,,,
745,08/04/21 05:15:00 AM,40.134,0.0,,,,,,
746,08/04/21 05:30:00 AM,39.947,0.0,,,,,,
747,08/04/21 05:45:00 AM,39.760,0.0,,,,,,
748,08/04/21 06:00:00 AM,39.760,0.0,,,,,,
749,08/04/21 06:15:00 AM,39.573,1.0,,,,,,
750,08/04/21 06:30:00 AM,39.573,3.0,,,,,,
751,08/04/21 06:45:00 AM,39.384,4.0,,,,,,
752,08/04/21 07:00:00 AM,39.384,8.0,,,,,,
753,08/04/21 07:15:00 AM,39.384,35.0,,,,,,
754,08/04/21 07:30:00 AM,39.196,29.0,,,,,,
755,08/04/21 07:45:00 AM,39.196,41.0,,,,,,
756,08/04/21 08:00:00 AM,39.196,49.0,,,,,,
757,08/04/21 08:15:00 AM,39.196,40.0,,,,,,
758,08/04/21 08:30:00 AM,39.384,136.0,,,,,,
759,08/04/21 08:45:00 AM,39.573,94.0,,,,,,
760,08/04/21 09:00:00 AM,39.947,81.0,,,,,,
761,08/04/21 09:15:00 AM,40.321,78.0,,,,,,
762,08/04/21 09:30:00 AM,40.881,248.0,,,,,,
763,08/04/21 09:45:00 AM,41.625,248.0,,,,,,
764,08/04/21 10:00:00 AM,42.363,512.0,,,,,,
765,08/04/21 10:15:00 AM,42.915,800.0,,,,,,
766,08/04/21 10:30:00 AM,43.099,496.0,,,,,,
767,08/04/21 10:45:00 AM,43.648,416.0,,,,,,
768,08/04/21 11:00:00 AM,44.560,800.0,,,,,,
769,08/04/21 11:15:00 AM,44.742,512.0,,,,,,
770,08/04/21 11:30:00 AM,46.188,1472.0,,,,,,
771,08/04/21 11:45:00 AM,45.648,672.0,,,,,,
772,08/04/21 12:00:00 PM,46.728,15872.0,,,,,,
773,08/04/21 12:15:00 PM,47.624,11776.0,,,,,,
774,08/04/21 12:30:00 PM,46.548,1344.0,,,,,,
775,08/04/21 12:45:00 PM,47.802,2048.0,,,,,,
776,08/04/21 01:00:00 PM,47.802,1408.0,,,,,,
777,08/04/21 01:15:00 PM,48.517,1728.0,,,,,,
778,08/04/21 01:30:00 PM,49.050,22528.0,,,,,,
779,08/04/21 01:45:00 PM,48.695,1664.0,,,,,,
780,08/04/21 02:00:00 PM,48.517,960.0,,,,,,
781,08/04/21 02:15:00 PM,48.517,304.0,,,,,,
782,08/04/21 02:30:00 PM,48.695,288.0,,,,,,
783,08/04/21 02:45:00 PM,48.871,352.0,,,,,,
784,08/04/21 03:00:00 PM,48.871,416.0,,,,,,
785,08/04/21 03:15:00 PM,48.871,416.0,,,,,,
786,08/04/21 03:30:00 PM,49.050,576.0,,,,,,
787,08/04/21 03:45:00 PM,48.871,432.0,,,,,,
788,08/04/21 04:00:00 PM,48.871,184.0,,,,,,
789,08/04/21 04:15:00 PM,48.695,128.0,,,,,,
790,08/04/21 04:30:00 PM,48.517,160.0,,,,,,
791,08/04/21 04:45:00 PM,48.160,216.0,,,,,,
792,08/04/21 05:00:00 PM,47.982,288.0,,,,,,
793,08/04/21 05:15:00 PM,47.624,168.0,,,,,,
794,08/04/21 05:30:00 PM,47.446,160.0,,,,,,
795,08/04/21 05:45:00 PM,47.088,59.0,,,,,,
796,08/04/21 06:00:00 PM,46.728,18.0,,,,,,
797,08/04/21 06:15:00 PM,46.369,1.0,,,,,,
798,08/04/21 06:30:00 PM,46.188,0.0,,,,,,
799,08/04/21 06:45:00 PM,45.828,0.0,,,,,,
800,08/04/21 07:00:00 PM,45.648,0.0,,,,,,
801,08/04/21 07:15:00 PM,45.286,0.0,,,,,,
802,08/04/21 07:30:00 PM,45.104,0.0,,,,,,
803,08/04/21 07:45:00 PM,44.922,0.0,,,,,,
804,08/04/21 08:00:00 PM,44.742,0.0,,,,,,
805,08/04/21 08:15:00 PM,44.560,0.0,,,,,,
806,08/04/21 08:30:00 PM,44.379,0.0,,,,,,
807,08/04/21 08:45:00 PM,44.195,0.0,,,,,,
808,08/04/21 09:00:00 PM,44.013,0.0,,,,,,
809,08/04/21 09:15:00 PM,43.831,0.0,,,,,,
810,08/04/21 09:30:00 PM,43.648,0.0,,,,,,
811,08/04/21 09:45:00 PM,43.466,0.0,,,,,,
812,08/04/21 10:00:00 PM,43.282,0.0,,,,,,
813,08/04/21 10:15:00 PM,43.099,0.0,,,,,,
814,08/04/21 10:30:00 PM,43.099,0.0,,,,,,
815,08/04/21 10:45:00 PM,42.915,0.0,,,,,,
816,08/04/21 11:00:00 PM,42.915,0.0,,,,,,
817,08/04/21 11:15:00 PM,42.915,0.0,,,,,,
818,08/04/21 11:30:00 PM,42.915,0.0,,,,,,
819,08/04/21 11:45:00 PM,42.915,0.0,,,,,,
820,08/05/21 12:00:00 AM,42.915,0.0,,,,,,
821,08/05/21 12:15:00 AM,42.915,0.0,,,,,,
822,08/05/21 12:30:00 AM,42.915,0.0,,,,,,
823,08/05/21 12:45:00 AM,42.915,0.0,,,,,,
824,08/05/21 01:00:00 AM,42.915,0.0,,,,,,
825,08/05/21 01:15:00 AM,42.915,0.0,,,,,,
826,08/05/21 01:30:00 AM,42.915,0.0,,,,,,
827,08/05/21 01:45:00 AM,42.915,0.0,,,,,,
828,08/05/21 02:00:00 AM,42.915,0.0,,,,,,
829,08/05/21 02:15:00 AM,42.732,0.0,,,,,,
830,08/05/21 02:30:00 AM,42.732,0.0,,,,,,
831,08/05/21 02:45:00 AM,42.548,0.0,,,,,,
832,08/05/21 03:00:00 AM,42.548,0.0,,,,,,
833,08/05/21 03:15:00 AM,42.363,0.0,,,,,,
834,08/05/21 03:30:00 AM,42.363,0.0,,,,,,
835,08/05/21 03:45:00 AM,42.179,0.0,,,,,,
836,08/05/21 04:00:00 AM,41.994,0.0,,,,,,
837,08/05/21 04:15:00 AM,41.994,0.0,,,,,,
838,08/05/21 04:30:00 AM,41.810,0.0,,,,,,
839,08/05/21 04:45:00 AM,41.625,0.0,,,,,,
840,08/05/21 05:00:00 AM,41.439,0.0,,,,,,
841,08/05/21 05:15:00 AM,41.439,0.0,,,,,,
842,08/05/21 05:30:00 AM,41.254,0.0,,,,,,
843,08/05/21 05:45:00 AM,41.067,0.0,,,,,,
844,08/05/21 06:00:00 AM,41.067,0.0,,,,,,
845,08/05/21 06:15:00 AM,40.881,1.0,,,,,,
846,08/05/21 06:30:00 AM,40.696,4.0,,,,,,
847,08/05/21 06:45:00 AM,40.696,4.0,,,,,,
848,08/05/21 07:00:00 AM,40.696,18.0,,,,,,
849,08/05/21 07:15:00 AM,40.509,14.0,,,,,,
850,08/05/21 07:30:00 AM,40.509,58.0,,,,,,
851,08/05/21 07:45:00 AM,40.696,43.0,,,,,,
852,08/05/21 08:00:00 AM,40.696,71.0,,,,,,
853,08/05/21 08:15:00 AM,40.881,60.0,,,,,,
854,08/05/21 08:30:00 AM,40.881,71.0,,,,,,
855,08/05/21 08:45:00 AM,41.067,84.0,,,,,,
856,08/05/21 09:00:00 AM,41.254,102.0,,,,,,
857,08/05/21 09:15:00 AM,41.625,113.0,,,,,,
858,08/05/21 09:30:00 AM,42.179,144.0,,,,,,
859,08/05/21 09:45:00 AM,42.548,200.0,,,,,,
860,08/05/21 10:00:00 AM,43.282,192.0,,,,,,
861,08/05/21 10:15:00 AM,43.831,224.0,,,,,,
862,08/05/21 10:30:00 AM,44.742,448.0,,,,,,
863,08/05/21 10:45:00 AM,46.008,576.0,,,,,,
864,08/05/21 11:00:00 AM,47.624,608.0,,,,,,
865,08/05/21 11:15:00 AM,48.517,608.0,,,,,,
866,08/05/21 11:30:00 AM,50.290,768.0,,,,,,
867,08/05/21 11:45:00 AM,50.113,14336.0,,,,,,
868,08/05/21 12:00:00 PM,50.819,14848.0,,,,,,
869,08/05/21 12:15:00 PM,51.172,14336.0,,,,,,
870,08/05/21 12:30:00 PM,51.699,1728.0,,,,,,
871,08/05/21 12:45:00 PM,52.050,1472.0,,,,,,
872,08/05/21 01:00:00 PM,52.401,992.0,,,,,,
873,08/05/21 01:15:00 PM,52.925,7936.0,,,,,,
874,08/05/21 01:30:00 PM,51.346,1152.0,,,,,,
875,08/05/21 01:45:00 PM,51.172,1152.0,,,,,,
876,08/05/21 02:00:00 PM,50.995,480.0,,,,,,
877,08/05/21 02:15:00 PM,50.819,512.0,,,,,,
878,08/05/21 02:30:00 PM,50.643,576.0,,,,,,
