"Plot Title: WL_02"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 20968506, SEN S/N: 20968506)","Temp, °F (LGR S/N: 20968506, SEN S/N: 20968506)","Coupler Detached (LGR S/N: 20968506)","Coupler Attached (LGR S/N: 20968506)","Host Connected (LGR S/N: 20968506)","Stopped (LGR S/N: 20968506)","End Of File (LGR S/N: 20968506)"
440,08/01/21 02:45:00 AM,9.2045,46.728,,,,,
441,08/01/21 03:00:00 AM,9.2024,46.548,,,,,
442,08/01/21 03:15:00 AM,9.2006,46.548,,,,,
443,08/01/21 03:30:00 AM,9.2024,46.548,,,,,
444,08/01/21 03:45:00 AM,9.2035,46.369,,,,,
445,08/01/21 04:00:00 AM,9.2053,46.369,,,,,
446,08/01/21 04:15:00 AM,9.2080,46.188,,,,,
447,08/01/21 04:30:00 AM,9.2080,46.188,,,,,
448,08/01/21 04:45:00 AM,9.2080,46.188,,,,,
449,08/01/21 05:00:00 AM,9.2109,46.008,,,,,
450,08/01/21 05:15:00 AM,9.2093,46.008,,,,,
451,08/01/21 05:30:00 AM,9.2127,46.008,,,,,
452,08/01/21 05:45:00 AM,9.2093,46.008,,,,,
453,08/01/21 06:00:00 AM,9.2121,45.828,,,,,
454,08/01/21 06:15:00 AM,9.2087,45.828,,,,,
455,08/01/21 06:30:00 AM,9.2121,45.828,,,,,
456,08/01/21 06:45:00 AM,9.2121,45.828,,,,,
457,08/01/21 07:00:00 AM,9.2116,45.648,,,,,
458,08/01/21 07:15:00 AM,9.2167,45.648,,,,,
459,08/01/21 07:30:00 AM,9.2145,45.466,,,,,
460,08/01/21 07:45:00 AM,9.2145,45.466,,,,,
461,08/01/21 08:00:00 AM,9.2195,45.466,,,,,
462,08/01/21 08:15:00 AM,9.2212,45.466,,,,,
463,08/01/21 08:30:00 AM,9.2212,45.466,,,,,
464,08/01/21 08:45:00 AM,9.2228,45.466,,,,,
465,08/01/21 09:00:00 AM,9.2216,45.648,,,,,
466,08/01/21 09:15:00 AM,9.2234,45.648,,,,,
467,08/01/21 09:30:00 AM,9.2205,45.828,,,,,
468,08/01/21 09:45:00 AM,9.2205,45.828,,,,,
469,08/01/21 10:00:00 AM,9.2288,45.828,,,,,
470,08/01/21 10:15:00 AM,9.2260,46.008,,,,,
471,08/01/21 10:30:00 AM,9.2227,46.008,,,,,
472,08/01/21 10:45:00 AM,9.2214,46.188,,,,,
473,08/01/21 11:00:00 AM,9.2202,46.369,,,,,
474,08/01/21 11:15:00 AM,9.2190,46.548,,,,,
475,08/01/21 11:30:00 AM,9.2199,46.908,,,,,
476,08/01/21 11:45:00 AM,9.2209,47.266,,,,,
477,08/01/21 12:00:00 PM,9.2196,47.446,,,,,
478,08/01/21 12:15:00 PM,9.2196,47.446,,,,,
479,08/01/21 12:30:00 PM,9.2180,47.446,,,,,
480,08/01/21 12:45:00 PM,9.2147,47.446,,,,,
481,08/01/21 01:00:00 PM,9.2167,47.624,,,,,
482,08/01/21 01:15:00 PM,9.2171,47.802,,,,,
483,08/01/21 01:30:00 PM,9.2160,47.982,,,,,
484,08/01/21 01:45:00 PM,9.2115,48.160,,,,,
485,08/01/21 02:00:00 PM,9.2119,48.339,,,,,
486,08/01/21 02:15:00 PM,9.2106,48.517,,,,,
487,08/01/21 02:30:00 PM,9.2095,48.695,,,,,
488,08/01/21 02:45:00 PM,9.2087,49.050,,,,,
489,08/01/21 03:00:00 PM,9.2112,49.404,,,,,
490,08/01/21 03:15:00 PM,9.2079,49.404,,,,,
491,08/01/21 03:30:00 PM,9.2041,49.228,,,,,
492,08/01/21 03:45:00 PM,9.2032,48.871,,,,,
493,08/01/21 04:00:00 PM,9.2061,48.695,,,,,
494,08/01/21 04:15:00 PM,9.2039,48.517,,,,,
495,08/01/21 04:30:00 PM,9.2069,48.339,,,,,
496,08/01/21 04:45:00 PM,9.2098,48.160,,,,,
497,08/01/21 05:00:00 PM,9.2111,47.982,,,,,
498,08/01/21 05:15:00 PM,9.2156,47.802,,,,,
499,08/01/21 05:30:00 PM,9.2167,47.624,,,,,
500,08/01/21 05:45:00 PM,9.2196,47.446,,,,,
501,08/01/21 06:00:00 PM,9.2209,47.266,,,,,
502,08/01/21 06:15:00 PM,9.2221,47.088,,,,,
503,08/01/21 06:30:00 PM,9.2216,46.908,,,,,
504,08/01/21 06:45:00 PM,9.2228,46.728,,,,,
505,08/01/21 07:00:00 PM,9.2190,46.548,,,,,
506,08/01/21 07:15:00 PM,9.2173,46.548,,,,,
507,08/01/21 07:30:00 PM,9.2202,46.369,,,,,
508,08/01/21 07:45:00 PM,9.2169,46.369,,,,,
509,08/01/21 08:00:00 PM,9.2214,46.188,,,,,
510,08/01/21 08:15:00 PM,9.2247,46.188,,,,,
511,08/01/21 08:30:00 PM,9.2276,46.008,,,,,
512,08/01/21 08:45:00 PM,9.2327,46.008,,,,,
513,08/01/21 09:00:00 PM,9.2354,45.828,,,,,
514,08/01/21 09:15:00 PM,9.2350,45.648,,,,,
515,08/01/21 09:30:00 PM,9.2401,45.648,,,,,
516,08/01/21 09:45:00 PM,9.2383,45.648,,,,,
517,08/01/21 10:00:00 PM,9.2417,45.648,,,,,
518,08/01/21 10:15:00 PM,9.2379,45.466,,,,,
519,08/01/21 10:30:00 PM,9.2462,45.466,,,,,
520,08/01/21 10:45:00 PM,9.2440,45.286,,,,,
521,08/01/21 11:00:00 PM,9.2406,45.286,,,,,
522,08/01/21 11:15:00 PM,9.2402,45.104,,,,,
523,08/01/21 11:30:00 PM,9.2386,45.104,,,,,
524,08/01/21 11:45:00 PM,9.2364,44.922,,,,,
525,08/02/21 12:00:00 AM,9.2347,44.922,,,,,
526,08/02/21 12:15:00 AM,9.2314,44.922,,,,,
527,08/02/21 12:30:00 AM,9.2327,44.742,,,,,
528,08/02/21 12:45:00 AM,9.2309,44.742,,,,,
529,08/02/21 01:00:00 AM,9.2260,44.742,,,,,
530,08/02/21 01:15:00 AM,9.2238,44.560,,,,,
531,08/02/21 01:30:00 AM,9.2272,44.560,,,,,
532,08/02/21 01:45:00 AM,9.2283,44.379,,,,,
533,08/02/21 02:00:00 AM,9.2295,44.195,,,,,
534,08/02/21 02:15:00 AM,9.2351,43.831,,,,,
535,08/02/21 02:30:00 AM,9.2341,43.466,,,,,
536,08/02/21 02:45:00 AM,9.2431,43.099,,,,,
537,08/02/21 03:00:00 AM,9.2377,42.915,,,,,
538,08/02/21 03:15:00 AM,9.2427,42.915,,,,,
539,08/02/21 03:30:00 AM,9.2467,41.994,,,,,
540,08/02/21 03:45:00 AM,9.2480,41.254,,,,,
541,08/02/21 04:00:00 AM,9.2498,41.254,,,,,
542,08/02/21 04:15:00 AM,9.2536,41.439,,,,,
543,08/02/21 04:30:00 AM,9.2553,41.439,,,,,
544,08/02/21 04:45:00 AM,9.2514,41.254,,,,,
545,08/02/21 05:00:00 AM,9.2592,41.067,,,,,
546,08/02/21 05:15:00 AM,9.2575,41.067,,,,,
547,08/02/21 05:30:00 AM,9.2575,41.067,,,,,
548,08/02/21 05:45:00 AM,9.2641,41.067,,,,,
549,08/02/21 06:00:00 AM,9.2641,41.067,,,,,
550,08/02/21 06:15:00 AM,9.2704,40.881,,,,,
551,08/02/21 06:30:00 AM,9.2720,40.881,,,,,
552,08/02/21 06:45:00 AM,9.2770,40.881,,,,,
553,08/02/21 07:00:00 AM,9.2720,40.881,,,,,
554,08/02/21 07:15:00 AM,9.2786,40.881,,,,,
555,08/02/21 07:30:00 AM,9.2836,40.881,,,,,
556,08/02/21 07:45:00 AM,9.2820,40.881,,,,,
557,08/02/21 08:00:00 AM,9.2836,40.881,,,,,
558,08/02/21 08:15:00 AM,9.2908,41.067,,,,,
559,08/02/21 08:30:00 AM,9.2914,41.254,,,,,
560,08/02/21 08:45:00 AM,9.2902,41.439,,,,,
561,08/02/21 09:00:00 AM,9.2946,41.810,,,,,
562,08/02/21 09:15:00 AM,9.2934,41.994,,,,,
563,08/02/21 09:30:00 AM,9.2994,42.363,,,,,
564,08/02/21 09:45:00 AM,9.3004,42.732,,,,,
565,08/02/21 10:00:00 AM,9.2987,43.282,,,,,
566,08/02/21 10:15:00 AM,9.2946,43.648,,,,,
567,08/02/21 10:30:00 AM,9.3005,44.013,,,,,
568,08/02/21 10:45:00 AM,9.3000,44.379,,,,,
569,08/02/21 11:00:00 AM,9.3033,44.379,,,,,
570,08/02/21 11:15:00 AM,9.3042,44.742,,,,,
571,08/02/21 11:30:00 AM,9.3069,45.104,,,,,
572,08/02/21 11:45:00 AM,9.3084,45.648,,,,,
573,08/02/21 12:00:00 PM,9.3110,46.008,,,,,
574,08/02/21 12:15:00 PM,9.3036,46.369,,,,,
575,08/02/21 12:30:00 PM,9.2952,46.369,,,,,
576,08/02/21 12:45:00 PM,9.3090,46.548,,,,,
577,08/02/21 01:00:00 PM,9.3037,47.088,,,,,
578,08/02/21 01:15:00 PM,9.3030,47.446,,,,,
579,08/02/21 01:30:00 PM,9.3034,47.624,,,,,
580,08/02/21 01:45:00 PM,9.2984,47.624,,,,,
581,08/02/21 02:00:00 PM,9.2905,47.802,,,,,
582,08/02/21 02:15:00 PM,9.2972,47.802,,,,,
583,08/02/21 02:30:00 PM,9.2939,47.802,,,,,
584,08/02/21 02:45:00 PM,9.2956,47.802,,,,,
585,08/02/21 03:00:00 PM,9.2923,47.802,,,,,
586,08/02/21 03:15:00 PM,9.2943,47.982,,,,,
587,08/02/21 03:30:00 PM,9.2939,47.802,,,,,
588,08/02/21 03:45:00 PM,9.2950,47.624,,,,,
589,08/02/21 04:00:00 PM,9.2930,47.446,,,,,
590,08/02/21 04:15:00 PM,9.2875,47.266,,,,,
591,08/02/21 04:30:00 PM,9.2916,46.908,,,,,
592,08/02/21 04:45:00 PM,9.2907,46.548,,,,,
593,08/02/21 05:00:00 PM,9.2930,46.188,,,,,
594,08/02/21 05:15:00 PM,9.2888,45.828,,,,,
595,08/02/21 05:30:00 PM,9.2850,45.648,,,,,
596,08/02/21 05:45:00 PM,9.2891,45.286,,,,,
597,08/02/21 06:00:00 PM,9.2902,45.104,,,,,
598,08/02/21 06:15:00 PM,9.2892,44.742,,,,,
599,08/02/21 06:30:00 PM,9.2921,44.560,,,,,
600,08/02/21 06:45:00 PM,9.2927,44.195,,,,,
601,08/02/21 07:00:00 PM,9.2940,44.013,,,,,
602,08/02/21 07:15:00 PM,9.2918,43.831,,,,,
603,08/02/21 07:30:00 PM,9.2930,43.648,,,,,
604,08/02/21 07:45:00 PM,9.2924,43.466,,,,,
605,08/02/21 08:00:00 PM,9.2853,43.282,,,,,
606,08/02/21 08:15:00 PM,9.2936,43.282,,,,,
607,08/02/21 08:30:00 PM,9.2931,43.099,,,,,
608,08/02/21 08:45:00 PM,9.2998,43.099,,,,,
609,08/02/21 09:00:00 PM,9.2959,42.915,,,,,
610,08/02/21 09:15:00 PM,9.2910,42.915,,,,,
611,08/02/21 09:30:00 PM,9.2955,42.732,,,,,
612,08/02/21 09:45:00 PM,9.2971,42.732,,,,,
613,08/02/21 10:00:00 PM,9.3000,42.548,,,,,
614,08/02/21 10:15:00 PM,9.2994,42.363,,,,,
615,08/02/21 10:30:00 PM,9.2989,42.179,,,,,
616,08/02/21 10:45:00 PM,9.3039,42.179,,,,,
617,08/02/21 11:00:00 PM,9.2934,41.994,,,,,
618,08/02/21 11:15:00 PM,9.2984,41.994,,,,,
619,08/02/21 11:30:00 PM,9.2968,41.994,,,,,
620,08/02/21 11:45:00 PM,9.2913,41.810,,,,,
621,08/03/21 12:00:00 AM,9.2913,41.810,,,,,
622,08/03/21 12:15:00 AM,9.2913,41.810,,,,,
623,08/03/21 12:30:00 AM,9.2929,41.810,,,,,
624,08/03/21 12:45:00 AM,9.2858,41.625,,,,,
625,08/03/21 01:00:00 AM,9.2891,41.625,,,,,
626,08/03/21 01:15:00 AM,9.2840,41.625,,,,,
627,08/03/21 01:30:00 AM,9.2852,41.439,,,,,
628,08/03/21 01:45:00 AM,9.2885,41.439,,,,,
629,08/03/21 02:00:00 AM,9.2863,41.254,,,,,
630,08/03/21 02:15:00 AM,9.2847,41.254,,,,,
631,08/03/21 02:30:00 AM,9.2808,41.067,,,,,
632,08/03/21 02:45:00 AM,9.2836,40.881,,,,,
633,08/03/21 03:00:00 AM,9.2814,40.696,,,,,
634,08/03/21 03:15:00 AM,9.2810,40.509,,,,,
635,08/03/21 03:30:00 AM,9.2853,40.321,,,,,
636,08/03/21 03:45:00 AM,9.2815,40.134,,,,,
637,08/03/21 04:00:00 AM,9.2849,40.134,,,,,
638,08/03/21 04:15:00 AM,9.2860,39.947,,,,,
639,08/03/21 04:30:00 AM,9.2843,39.947,,,,,
640,08/03/21 04:45:00 AM,9.2916,39.573,,,,,
641,08/03/21 05:00:00 AM,9.2894,39.384,,,,,
642,08/03/21 05:15:00 AM,9.2905,39.196,,,,,
643,08/03/21 05:30:00 AM,9.2916,39.007,,,,,
644,08/03/21 05:45:00 AM,9.2927,38.818,,,,,
645,08/03/21 06:00:00 AM,9.2955,38.629,,,,,
646,08/03/21 06:15:00 AM,9.2921,38.629,,,,,
647,08/03/21 06:30:00 AM,9.2988,38.629,,,,,
648,08/03/21 06:45:00 AM,9.2988,38.629,,,,,
649,08/03/21 07:00:00 AM,9.3021,38.629,,,,,
650,08/03/21 07:15:00 AM,9.2972,38.629,,,,,
651,08/03/21 07:30:00 AM,9.3071,38.629,,,,,
652,08/03/21 07:45:00 AM,9.3039,38.629,,,,,
653,08/03/21 08:00:00 AM,9.3027,38.818,,,,,
654,08/03/21 08:15:00 AM,9.3049,39.007,,,,,
655,08/03/21 08:30:00 AM,9.3094,39.384,,,,,
656,08/03/21 08:45:00 AM,9.3116,39.573,,,,,
657,08/03/21 09:00:00 AM,9.3110,39.947,,,,,
658,08/03/21 09:15:00 AM,9.3081,40.134,,,,,
659,08/03/21 09:30:00 AM,9.3092,40.509,,,,,
660,08/03/21 09:45:00 AM,9.3058,41.067,,,,,
661,08/03/21 10:00:00 AM,9.3052,41.439,,,,,
662,08/03/21 10:15:00 AM,9.3072,42.179,,,,,
663,08/03/21 10:30:00 AM,9.3104,42.732,,,,,
664,08/03/21 10:45:00 AM,9.3024,43.466,,,,,
665,08/03/21 11:00:00 AM,9.3059,44.742,,,,,
666,08/03/21 11:15:00 AM,9.3081,46.188,,,,,
667,08/03/21 11:30:00 AM,9.3120,47.088,,,,,
668,08/03/21 11:45:00 AM,9.3030,47.446,,,,,
669,08/03/21 12:00:00 PM,9.3059,47.266,,,,,
670,08/03/21 12:15:00 PM,9.2971,47.088,,,,,
671,08/03/21 12:30:00 PM,9.3011,46.728,,,,,
672,08/03/21 12:45:00 PM,9.2930,46.188,,,,,
673,08/03/21 01:00:00 PM,9.2904,45.828,,,,,
674,08/03/21 01:15:00 PM,9.2895,45.466,,,,,
675,08/03/21 01:30:00 PM,9.2858,45.286,,,,,
676,08/03/21 01:45:00 PM,9.2873,45.286,,,,,
677,08/03/21 02:00:00 PM,9.2773,45.286,,,,,
678,08/03/21 02:15:00 PM,9.2773,45.286,,,,,
679,08/03/21 02:30:00 PM,9.2802,45.104,,,,,
680,08/03/21 02:45:00 PM,9.2778,45.466,,,,,
681,08/03/21 03:00:00 PM,9.2728,45.466,,,,,
682,08/03/21 03:15:00 PM,9.2699,45.648,,,,,
683,08/03/21 03:30:00 PM,9.2695,45.466,,,,,
684,08/03/21 03:45:00 PM,9.2662,45.466,,,,,
685,08/03/21 04:00:00 PM,9.2669,45.104,,,,,
686,08/03/21 04:15:00 PM,9.2618,45.104,,,,,
687,08/03/21 04:30:00 PM,9.2631,44.922,,,,,
688,08/03/21 04:45:00 PM,9.2647,44.922,,,,,
689,08/03/21 05:00:00 PM,9.2609,44.742,,,,,
690,08/03/21 05:15:00 PM,9.2588,44.560,,,,,
691,08/03/21 05:30:00 PM,9.2628,44.195,,,,,
692,08/03/21 05:45:00 PM,9.2656,44.013,,,,,
693,08/03/21 06:00:00 PM,9.2685,43.831,,,,,
694,08/03/21 06:15:00 PM,9.2614,43.648,,,,,
695,08/03/21 06:30:00 PM,9.2641,43.466,,,,,
696,08/03/21 06:45:00 PM,9.2637,43.282,,,,,
697,08/03/21 07:00:00 PM,9.2631,43.099,,,,,
698,08/03/21 07:15:00 PM,9.2660,42.915,,,,,
699,08/03/21 07:30:00 PM,9.2660,42.915,,,,,
700,08/03/21 07:45:00 PM,9.2621,42.732,,,,,
701,08/03/21 08:00:00 PM,9.2599,42.548,,,,,
702,08/03/21 08:15:00 PM,9.2666,42.548,,,,,
703,08/03/21 08:30:00 PM,9.2678,42.363,,,,,
704,08/03/21 08:45:00 PM,9.2678,42.363,,,,,
705,08/03/21 09:00:00 PM,9.2656,42.179,,,,,
706,08/03/21 09:15:00 PM,9.2707,42.179,,,,,
707,08/03/21 09:30:00 PM,9.2689,42.179,,,,,
708,08/03/21 09:45:00 PM,9.2668,41.994,,,,,
709,08/03/21 10:00:00 PM,9.2652,41.994,,,,,
710,08/03/21 10:15:00 PM,9.2685,41.994,,,,,
711,08/03/21 10:30:00 PM,9.2685,41.994,,,,,
712,08/03/21 10:45:00 PM,9.2634,41.994,,,,,
713,08/03/21 11:00:00 PM,9.2685,41.994,,,,,
714,08/03/21 11:15:00 PM,9.2663,41.810,,,,,
715,08/03/21 11:30:00 PM,9.2663,41.810,,,,,
716,08/03/21 11:45:00 PM,9.2630,41.810,,,,,
717,08/04/21 12:00:00 AM,9.2612,41.810,,,,,
718,08/04/21 12:15:00 AM,9.2596,41.810,,,,,
719,08/04/21 12:30:00 AM,9.2624,41.625,,,,,
720,08/04/21 12:45:00 AM,9.2591,41.625,,,,,
721,08/04/21 01:00:00 AM,9.2541,41.625,,,,,
722,08/04/21 01:15:00 AM,9.2502,41.439,,,,,
723,08/04/21 01:30:00 AM,9.2502,41.439,,,,,
724,08/04/21 01:45:00 AM,9.2469,41.439,,,,,
725,08/04/21 02:00:00 AM,9.2520,41.439,,,,,
726,08/04/21 02:15:00 AM,9.2480,41.254,,,,,
727,08/04/21 02:30:00 AM,9.2480,41.254,,,,,
728,08/04/21 02:45:00 AM,9.2464,41.254,,,,,
729,08/04/21 03:00:00 AM,9.2425,41.067,,,,,
730,08/04/21 03:15:00 AM,9.2443,41.067,,,,,
731,08/04/21 03:30:00 AM,9.2421,40.881,,,,,
732,08/04/21 03:45:00 AM,9.2437,40.881,,,,,
733,08/04/21 04:00:00 AM,9.2398,40.696,,,,,
734,08/04/21 04:15:00 AM,9.2460,40.509,,,,,
735,08/04/21 04:30:00 AM,9.2438,40.321,,,,,
736,08/04/21 04:45:00 AM,9.2405,40.321,,,,,
737,08/04/21 05:00:00 AM,9.2433,40.134,,,,,
738,08/04/21 05:15:00 AM,9.2444,39.947,,,,,
739,08/04/21 05:30:00 AM,9.2472,39.760,,,,,
740,08/04/21 05:45:00 AM,9.2454,39.760,,,,,
741,08/04/21 06:00:00 AM,9.2450,39.573,,,,,
742,08/04/21 06:15:00 AM,9.2428,39.384,,,,,
743,08/04/21 06:30:00 AM,9.2444,39.384,,,,,
744,08/04/21 06:45:00 AM,9.2472,39.196,,,,,
745,08/04/21 07:00:00 AM,9.2472,39.196,,,,,
746,08/04/21 07:15:00 AM,9.2450,39.007,,,,,
747,08/04/21 07:30:00 AM,9.2483,39.007,,,,,
748,08/04/21 07:45:00 AM,9.2467,39.007,,,,,
749,08/04/21 08:00:00 AM,9.2489,39.196,,,,,
750,08/04/21 08:15:00 AM,9.2566,39.573,,,,,
751,08/04/21 08:30:00 AM,9.2594,39.947,,,,,
752,08/04/21 08:45:00 AM,9.2609,40.509,,,,,
753,08/04/21 09:00:00 AM,9.2625,41.067,,,,,
754,08/04/21 09:15:00 AM,9.2630,41.810,,,,,
755,08/04/21 09:30:00 AM,9.2662,42.363,,,,,
756,08/04/21 09:45:00 AM,9.2698,43.099,,,,,
757,08/04/21 10:00:00 AM,9.2707,44.013,,,,,
758,08/04/21 10:15:00 AM,9.2710,44.742,,,,,
759,08/04/21 10:30:00 AM,9.2718,45.104,,,,,
760,08/04/21 10:45:00 AM,9.2702,45.104,,,,,
761,08/04/21 11:00:00 AM,9.2711,45.466,,,,,
762,08/04/21 11:15:00 AM,9.2659,46.008,,,,,
763,08/04/21 11:30:00 AM,9.2702,46.369,,,,,
764,08/04/21 11:45:00 AM,9.2649,46.908,,,,,
765,08/04/21 12:00:00 PM,9.2659,47.266,,,,,
766,08/04/21 12:15:00 PM,9.2618,47.624,,,,,
767,08/04/21 12:30:00 PM,9.2620,48.339,,,,,
768,08/04/21 12:45:00 PM,9.2602,48.339,,,,,
769,08/04/21 01:00:00 PM,9.2586,49.050,,,,,
770,08/04/21 01:15:00 PM,9.2559,49.937,,,,,
771,08/04/21 01:30:00 PM,9.2550,50.290,,,,,
772,08/04/21 01:45:00 PM,9.2472,50.466,,,,,
773,08/04/21 02:00:00 PM,9.2443,50.643,,,,,
774,08/04/21 02:15:00 PM,9.2434,50.995,,,,,
775,08/04/21 02:30:00 PM,9.2463,51.523,,,,,
776,08/04/21 02:45:00 PM,9.2356,51.874,,,,,
777,08/04/21 03:00:00 PM,9.2376,52.050,,,,,
778,08/04/21 03:15:00 PM,9.2360,52.050,,,,,
779,08/04/21 03:30:00 PM,9.2356,51.874,,,,,
780,08/04/21 03:45:00 PM,9.2360,51.346,,,,,
781,08/04/21 04:00:00 PM,9.2330,50.819,,,,,
782,08/04/21 04:15:00 PM,9.2334,50.290,,,,,
783,08/04/21 04:30:00 PM,9.2309,49.937,,,,,
784,08/04/21 04:45:00 PM,9.2301,49.582,,,,,
785,08/04/21 05:00:00 PM,9.2259,49.228,,,,,
786,08/04/21 05:15:00 PM,9.2292,49.228,,,,,
787,08/04/21 05:30:00 PM,9.2282,48.871,,,,,
788,08/04/21 05:45:00 PM,9.2306,48.517,,,,,
789,08/04/21 06:00:00 PM,9.2315,48.160,,,,,
790,08/04/21 06:15:00 PM,9.2305,47.802,,,,,
791,08/04/21 06:30:00 PM,9.2330,47.446,,,,,
792,08/04/21 06:45:00 PM,9.2303,47.088,,,,,
793,08/04/21 07:00:00 PM,9.2332,46.908,,,,,
794,08/04/21 07:15:00 PM,9.2357,46.548,,,,,
795,08/04/21 07:30:00 PM,9.2369,46.369,,,,,
796,08/04/21 07:45:00 PM,9.2343,46.008,,,,,
797,08/04/21 08:00:00 PM,9.2338,45.828,,,,,
798,08/04/21 08:15:00 PM,9.2372,45.828,,,,,
799,08/04/21 08:30:00 PM,9.2367,45.648,,,,,
800,08/04/21 08:45:00 PM,9.2334,45.648,,,,,
801,08/04/21 09:00:00 PM,9.2395,45.466,,,,,
802,08/04/21 09:15:00 PM,9.2419,45.104,,,,,
803,08/04/21 09:30:00 PM,9.2414,44.922,,,,,
804,08/04/21 09:45:00 PM,9.2405,44.560,,,,,
805,08/04/21 10:00:00 PM,9.2417,44.379,,,,,
806,08/04/21 10:15:00 PM,9.2417,44.379,,,,,
807,08/04/21 10:30:00 PM,9.2428,44.195,,,,,
808,08/04/21 10:45:00 PM,9.2395,44.195,,,,,
809,08/04/21 11:00:00 PM,9.2395,44.195,,,,,
810,08/04/21 11:15:00 PM,9.2411,44.195,,,,,
811,08/04/21 11:30:00 PM,9.2383,44.379,,,,,
812,08/04/21 11:45:00 PM,9.2350,44.379,,,,,
813,08/05/21 12:00:00 AM,9.2366,44.379,,,,,
814,08/05/21 12:15:00 AM,9.2366,44.379,,,,,
815,08/05/21 12:30:00 AM,9.2317,44.379,,,,,
816,08/05/21 12:45:00 AM,9.2317,44.379,,,,,
817,08/05/21 01:00:00 AM,9.2317,44.379,,,,,
818,08/05/21 01:15:00 AM,9.2245,44.195,,,,,
819,08/05/21 01:30:00 AM,9.2261,44.195,,,,,
820,08/05/21 01:45:00 AM,9.2261,44.195,,,,,
821,08/05/21 02:00:00 AM,9.2240,44.013,,,,,
822,08/05/21 02:15:00 AM,9.2190,44.013,,,,,
823,08/05/21 02:30:00 AM,9.2190,44.013,,,,,
824,08/05/21 02:45:00 AM,9.2169,43.831,,,,,
825,08/05/21 03:00:00 AM,9.2164,43.648,,,,,
826,08/05/21 03:15:00 AM,9.2180,43.648,,,,,
827,08/05/21 03:30:00 AM,9.2158,43.466,,,,,
828,08/05/21 03:45:00 AM,9.2158,43.466,,,,,
829,08/05/21 04:00:00 AM,9.2170,43.282,,,,,
830,08/05/21 04:15:00 AM,9.2148,43.099,,,,,
831,08/05/21 04:30:00 AM,9.2211,42.915,,,,,
832,08/05/21 04:45:00 AM,9.2205,42.732,,,,,
833,08/05/21 05:00:00 AM,9.2200,42.548,,,,,
834,08/05/21 05:15:00 AM,9.2200,42.548,,,,,
835,08/05/21 05:30:00 AM,9.2212,42.363,,,,,
836,08/05/21 05:45:00 AM,9.2224,42.179,,,,,
837,08/05/21 06:00:00 AM,9.2240,42.179,,,,,
838,08/05/21 06:15:00 AM,9.2251,41.994,,,,,
839,08/05/21 06:30:00 AM,9.2235,41.994,,,,,
840,08/05/21 06:45:00 AM,9.2247,41.810,,,,,
841,08/05/21 07:00:00 AM,9.2247,41.810,,,,,
842,08/05/21 07:15:00 AM,9.2280,41.810,,,,,
843,08/05/21 07:30:00 AM,9.2341,41.625,,,,,
844,08/05/21 07:45:00 AM,9.2308,41.625,,,,,
845,08/05/21 08:00:00 AM,9.2363,41.810,,,,,
846,08/05/21 08:15:00 AM,9.2385,41.994,,,,,
847,08/05/21 08:30:00 AM,9.2395,42.363,,,,,
848,08/05/21 08:45:00 AM,9.2422,42.732,,,,,
849,08/05/21 09:00:00 AM,9.2419,43.282,,,,,
850,08/05/21 09:15:00 AM,9.2418,43.831,,,,,
851,08/05/21 09:30:00 AM,9.2433,44.379,,,,,
852,08/05/21 09:45:00 AM,9.2431,44.922,,,,,
853,08/05/21 10:00:00 AM,9.2466,45.648,,,,,
854,08/05/21 10:15:00 AM,9.2464,46.188,,,,,
855,08/05/21 10:30:00 AM,9.2428,46.728,,,,,
856,08/05/21 10:45:00 AM,9.2447,47.446,,,,,
857,08/05/21 11:00:00 AM,9.2449,48.160,,,,,
858,08/05/21 11:15:00 AM,9.2449,48.871,,,,,
859,08/05/21 11:30:00 AM,9.2430,49.404,,,,,
860,08/05/21 11:45:00 AM,9.2430,50.113,,,,,
861,08/05/21 12:00:00 PM,9.2409,50.643,,,,,
862,08/05/21 12:15:00 PM,9.2405,51.172,,,,,
863,08/05/21 12:30:00 PM,9.2367,51.699,,,,,
864,08/05/21 12:45:00 PM,9.2330,52.225,,,,,
865,08/05/21 01:00:00 PM,9.2338,52.576,,,,,
866,08/05/21 01:15:00 PM,9.2292,52.750,,,,,
867,08/05/21 01:30:00 PM,9.2334,53.100,,,,,
868,08/05/21 01:45:00 PM,9.2285,53.100,,,,,
869,08/05/21 02:00:00 PM,9.2276,52.750,,,,,
870,08/05/21 02:15:00 PM,9.2256,52.576,,,,,
871,08/05/21 02:30:00 PM,9.2251,52.401,,,,,
872,08/05/21 02:45:00 PM,9.2205,51.874,,,,,
873,08/05/21 03:00:00 PM,9.2180,51.523,,,,,
874,08/05/21 03:15:00 PM,9.2176,51.346,,,,,
875,08/05/21 03:30:00 PM,9.2156,51.172,,,,,
876,08/05/21 03:45:00 PM,9.2156,51.172,,,,,
877,08/05/21 04:00:00 PM,9.2151,50.995,,,,,
878,08/05/21 04:15:00 PM,9.2129,50.819,,,,,
879,08/05/21 04:30:00 PM,9.2092,50.643,,,,,
880,08/05/21 04:45:00 PM,9.2134,50.290,,,,,
881,08/05/21 05:00:00 PM,9.2113,50.113,,,,,
882,08/05/21 05:15:00 PM,9.2125,49.937,,,,,
883,08/05/21 05:30:00 PM,9.2121,49.759,,,,,
884,08/05/21 05:45:00 PM,9.2150,49.582,,,,,
