"","name","notes","catchment_ha","lat_fit","lon_fit","x_pred","ele_fit","ele_arcpro","dist_diff","slope_mid","slope_up","x","d","w","date","VaisalaType","EOS_no","DOC","TDN","Flux_ave","adjusted_ppm","Q_m3s","WaterTemp_c","AirTemp_c","Total_hPa","v_ms","pCO2_air_ppm","air_pressure_atm","water_pressure_atm","pCO2_air_atm","pCO2_w_atm","KH_mol.l.atm","KH_mol.m3.atm","CO2_sat_mol.L","CO2_mol.L","CO2_umol.L","CO2_sat_percent","Flux_mol_m2_d_chamber","k_m.d_chamber","Sc_co2","k600_chamber","k600_eq1","k600_eq1_dummySlope","eD","k600_eq1_ulsethcorrection","k600_eq1_final","k.m.d_eq1","F_mol_m2_d_eq1","F_CO2_molpers_eq1","flux_sum"
"42142","Ante","",6.43849830508475,-0.314813413,-78.19392874,427.7,4267.886415,4271.418945,10,0.306440296,0.204635733,430,2.54,15,NA,"","",NA,NA,0.0946516004463277,1668.60547633672,0.00171242100098135,8.77602824858757,6.66347457627119,627.709868926554,0.449454330966235,418.53,0.618581799630508,0.619549640630508,0.000258895040599357,0.00103378392321852,0.056359070470896,56.359070470896,1.45910838377046e-05,5.82631009803517e-05,58.2631009803517,399.306190194006,0.00817789827856271,0.187257168631598,1109.45956543526,0.26583109653296,118.71897599262,5.64510877658583,1.35114030773599,132.709109447698,132.709109447698,128.692347620443,5.62025441140748,8.43038161711121,185.168475170713
"43092","Ante","",8.55087966101695,-0.314765413,-78.19400047,437.2,4267.495262,4268.410645,10,0.199258894,0.306440296,440,5,14,NA,"","",NA,NA,0.103596986689266,1154.02454290734,0.00167526938174681,9.09175564971751,6.66669491525424,627.597693785311,0.239324197392401,418.53,0.618471082766102,0.619438923766102,0.000258848702270097,0.000714847720858193,0.0558249186909744,55.8249186909744,1.44502077574924e-05,3.9906315893337e-05,39.906315893337,276.164305476132,0.00895077964995254,0.351616185875208,1088.82363883507,0.493842479305089,66.5879437217473,4.64423125732352,0.467814128571305,95.0190462140017,95.0190462140017,92.2296057528027,2.34780681736966,3.28692954431753,188.455404715031
"44106","Ante","",10.0892467741935,-0.314719413,-78.19407873,447.3,4268.735887,4267.509766,10,0.050045138,0.199258894,450,10,9,NA,"","",NA,NA,0.623629032258064,904.298588058065,0.00163577134445535,8.92427822580645,6.77385483870968,626.948948387097,0.18175237160615,418.53,0.617830771058064,0.618798612058065,0.000258580712610932,0.000559578711176398,0.0561074767138914,56.1074767138914,1.45083113114793e-05,3.13965495069191e-05,31.3965495069191,216.403886247447,0.0538815483870968,3.19047776112289,1099.70991708695,4.50648624377482,22.1585486283839,5.28578175837198,0.0892300189099877,51.503426928545,51.503426928545,49.9665981356613,0.843847811130866,0.759463030017779,189.214867745048
"24821","GaviUp","",38.7447,-0.324314711,-78.19960667,14.2,4142.48169,4134.095215,10,0.093135279,0.173900709,15.8,8,78,"","","",NA,NA,0.864259259259259,1244.96490541852,0.000787002413515688,7.9297962962963,7.06692592592593,626.817511111111,0.0126122181653155,418.53,0.617701042466667,0.618668883466667,0.000258526417303574,0.000770221047990459,0.0578221801599796,57.8221801599796,1.49485610774413e-05,4.45358601999126e-05,44.5358601999126,297.927405649237,0.074672,2.52378561797441,1167.20683545572,3.68791164017224,3.17728821482776,0.436058700460245,0.0115232425094045,18.3787083563694,3.17728821482776,3.07331293119146,0.0909310289921208,0.709262026138542,0.709262026138542
"24841","GaviUp","",38.8700949008499,-0.324392711,-78.19960557,22.9,4138.747845,4133.97998,10,0.021457895,0.093135279,25.8,7,27,"","","",NA,NA,1.11396600566572,1474.02384901416,0.000791584875301689,7.8671678470255,7.15347875354108,627.046592634561,0.04188279763501,418.53,0.617927145930312,0.618894986930312,0.000258621048386213,0.000912265970770589,0.0579323158708199,57.9323158708199,1.49825162659527e-05,5.28496803768819e-05,52.8496803768819,352.74235274472,0.0962466628895184,2.54169186283849,1171.6260610005,3.72208622023318,2.32942742271764,1.1806920818839,0.00881641057153086,15.619839246821,2.32942742271764,2.25277228825744,0.085306097943998,0.230326464448795,0.939588490587337
"24851","GaviUp","",39.1338305949009,-0.324468711,-78.19961974,31.5,4136.0938,4133.725098,10,0.037565477,0.021457895,35.8,3.5,16,"","","",NA,NA,0.871203966005666,1284.74482891501,0.000796064360418343,7.96199291784703,7.05612747875354,626.827244192635,0.142154350074704,418.53,0.61771064901813,0.61867849001813,0.000258530437933558,0.000794843990811742,0.0577656611347564,57.7656611347564,1.49341816706901e-05,4.59146886282285e-05,45.9146886282285,307.446967237187,0.0752720226628895,2.42965755099026,1164.94291503898,3.54643905294433,7.82505430003549,2.40949057562053,0.052386341447858,30.9219233165246,30.9219233165246,29.91292135229,0.92671746807492,1.48274794891987,2.42233643950721
"39610","GaviUp","",39.3975662889518,-0.324543711,-78.19963837,40.1,4134.420923,4133.332031,10,0.06938845,0.037565477,45.8,10.5,48,"","","",NA,NA,0.628441926345609,1095.46580881586,0.000800543845534996,8.05681798866856,6.95877620396601,626.607895750708,0.0158838064590277,418.53,0.617494152105949,0.618461993105949,0.000258439827480903,0.00067750396749968,0.0575995977267065,57.5995977267065,1.48860300994594e-05,3.90239559862292e-05,39.0239559862292,262.151532178121,0.0542973824362606,2.24946346637105,1158.3064915901,3.27274464496396,3.47703730540139,0.62010288867342,0.0108121180879637,19.072131683672,3.47703730540139,3.36454032868049,0.0812130250967378,0.389822520464341,2.81215895997155
"44110","GaviUp","",39.5339813031161,-0.324583711,-78.19964595,44.6,4133.913745,4132.8125,10,0.115228973,0.06938845,55.8,5,54,"","","",NA,NA,0.502875354107649,997.562867385269,0.000802860820595334,8.10586543909348,6.90842209631728,626.494439660057,0.0297355859479753,418.53,0.617382170944476,0.618350011944476,0.000258392960005391,0.000616843010963047,0.0575139340822112,57.5139340822112,1.48611956690575e-05,3.54770682716013e-05,35.4770682716013,238.722839411018,0.0434484305949008,2.10752323864961,1154.89208577263,3.06108056738893,6.39177890461093,0.72582485986477,0.03361299410762,27.3265275994544,27.3265275994544,26.4463012914014,0.545213578232022,2.94415332245292,5.75631228242447
"48710","GaviUp","middle of braid 3",39.6734277620397,-0.324623711,-78.1996503,49.2,4133.869282,4132.288574,10,0.088969488,0.115228973,65.8,4,28,"","","",NA,NA,0.374518413597734,897.484305033994,0.000805229283990346,8.15600283286119,6.85694900849858,626.378462322946,0.0718954717848523,418.53,0.617267701312748,0.618235542312748,0.000258345051030424,0.000554856696039871,0.0574265292843431,57.4265292843431,1.48358596384638e-05,3.18634943037475e-05,31.8634943037475,214.77349530281,0.0323583909348442,1.90034561880853,1151.41458831486,2.75542418489761,9.87582273938844,1.41172047940822,0.0627496975124664,34.8196134665403,34.8196134665403,33.7031056542381,0.573884170165825,1.60687567646431,7.36318795888878
"53210","GaviUp","",39.809842776204,-0.324664711,-78.19965087,53.7,4134.297458,4132.006836,10,0.088969488,0.088969488,75.8,7,30,"","","",NA,NA,0.248951841359773,799.581363603399,0.000807546259050684,8.20505028328612,6.80659490084986,626.265006232295,0.0384545837643183,418.53,0.617155720151275,0.618123561151275,0.000258298183554913,0.000494240079900726,0.057341183197453,57.341183197453,1.48111234627916e-05,2.83403109651113e-05,28.3403109651113,191.344775676927,0.0215094390934844,1.58985446020291,1148.02514945655,2.30135414847394,7.65514261444485,1.09428063734886,0.0335628022081798,29.6694010427873,29.6694010427873,28.722270727065,0.388588986158851,1.16576695847655,8.52895491736533
"57710","GaviUp","",39.8944736842105,-0.324705711,-78.1996476,58.2,4134.954114,4131.48291,10,0.102249455,0.088969488,85.8,11,22,"","","",NA,NA,0.789385964912281,864.315198883041,0.000809863234111022,8.13564619883041,6.89339766081871,626.453569590643,0.0334654228971497,418.53,0.617341832185965,0.618309673185965,0.000258376077024792,0.000534414448151035,0.0574619973325773,57.4619973325773,1.48468054488004e-05,3.07085215941456e-05,30.7085215941456,206.835886009585,0.068202947368421,4.29984667128443,1152.82495590641,6.23895534366658,9.77266507497322,1.2342829317501,0.0335680664877909,33.1636779065502,33.1636779065502,32.0983037544708,0.509134182900484,1.12009520238106,9.6490501197464
"84910","GaviUp","",40.2476758842444,-0.324944711,-78.19960132,85.4,4135.110861,4128.766113,10,0.108442061,0.102249455,95.8,12,55,"","","",NA,NA,1.55770096463022,888.465511440515,0.000823868061142397,8.17034646302251,7.02961093247588,626.728843729903,0.0124828494112484,418.53,0.617613527761415,0.618581368761415,0.000258489789773985,0.000549588212164184,0.0574015541236782,57.4015541236782,1.48377156581296e-05,3.15472175062779e-05,31.5472175062779,212.615056341191,0.134585363344051,8.05442104541049,1150.42209440589,11.672845246447,4.48719614298513,0.537834979946015,0.0132794626487956,21.761654397587,4.48719614298513,4.34349929663,0.0725777095244699,0.399177402384585,10.048227522131
"99210","GaviUp","wetland outlet - ""weird and braided and confucsing, followed visibly flowing water""",40.3751344051447,-0.325072711,-78.19960505,99.7,4132.425825,4126.986328,10,0.113181936,0.108442061,109,7,130,"","","",NA,NA,0.495546623794212,661.816808958199,0.000831230893000804,8.45416237942122,6.8608617363344,626.339846945338,0.00913440541759126,418.53,0.617229587935048,0.618197428935048,0.000258329099438456,0.000409133449723957,0.0569101195718525,56.9101195718525,1.47015399379315e-05,2.32838335446349e-05,23.2838335446349,158.376834283599,0.0428152282958199,4.98878624501708,1130.99881670197,7.16014981230856,2.63871192580277,0.304460071161149,0.010142065452738,16.7147086342385,2.63871192580277,2.55638602592011,0.0219396554465201,0.285215520804761,10.3334430429357
"106710","GaviUp","above waterfall",40.4724951219512,-0.325137711,-78.19961956,107.2,4131.38849,4126.301758,10,0.093886573,0.113181936,115.8,18,81,"","","",NA,NA,0.168658536585366,1172.5891584439,0.000835092518101368,8.06336585365854,7.19829268292683,627.067912195122,0.00572765787449498,418.53,0.617948188336585,0.618916029336585,0.000258629855264511,0.000725734225987228,0.0575881524722653,57.5881524722653,1.48940155388526e-05,4.17936932604939e-05,41.7936932604939,280.607289226138,0.0145720975609756,0.54172015411367,1157.8499492835,0.787971628676924,2.45604205029683,0.33467147267927,0.00527532915938894,15.4303887113555,2.45604205029683,2.37662546746983,0.0639304591399836,0.517836719033867,10.8512797619696
"115810","GaviUp","",40.4967512195122,-0.325216711,-78.19964455,116.3,4129.670065,4125.425781,10,0.127894313,0.093886573,125.8,25,64,"","","",NA,NA,0.306585365853659,1079.50614773902,0.000839777956556718,8.09990853658537,7.19892682926829,627.036521951219,0.00524861222847949,418.53,0.617917206165854,0.618885047165854,0.000258616888296595,0.000668090213159295,0.0575243296945917,57.5243296945917,1.48767631469627e-05,3.84314416875053e-05,38.4314416875053,258.332012870364,0.0264889756097561,1.12457385330744,1155.30611081665,1.63372554319134,3.5727016251415,0.369742309676102,0.00658513569716652,18.642999707614,3.5727016251415,3.45755786036004,0.0814416639361071,0.521226649191085,11.3725064111607
"124710","GaviUp","",40.5204742160279,-0.325292711,-78.1996705,125.2,4125.918753,4123.988281,10,0.246352612,0.127894313,135.8,4,47,"","","",NA,NA,0.441480836236934,988.468917489199,0.000844360418342719,8.13564808362369,7.19954703832753,627.005821602787,0.0449127882097191,418.53,0.617886904921951,0.618854745921951,0.000258604206316984,0.000611718680784524,0.057461994047387,57.461994047387,1.48599133640158e-05,3.51505751939158e-05,35.1505751939158,236.546299650946,0.0381439442508711,1.87987679113861,1152.82482522402,2.72764763264894,16.0834622443644,0.928738953837724,0.108541594166014,45.1566415064324,45.1566415064324,43.705996901336,0.886823603063665,4.16807093439923,15.5405773455599
"13371","GaviUp","",40.6644044776119,-0.325369711,-78.1996927,134.2,4121.876461,4121.02002,10,0.346296387,0.246352612,145.8,17,62,"","","",NA,NA,0.34410447761194,780.973364602985,0.000848994368463395,8.31772014925373,7.06119402985075,626.694220895522,0.00805497503285953,418.53,0.617579355023881,0.618547196023881,0.000258475487458145,0.000483068884844512,0.0571457217520202,57.1457217520202,1.47707682860009e-05,2.76053200803832e-05,27.6053200803832,186.8915654614,0.0297306268656716,2.31645228769772,1140.28549383934,3.34021866399928,10.3067131687089,0.439553259772275,0.0273640998498063,33.4926815456042,33.4926815456042,32.4344697755723,0.416281882257908,2.58094766999903,18.121525015559
"14281","GaviUp","",40.88206125,-0.325449711,-78.19970693,143.3,4121.17806,4117.888184,10,0.3502784,0.338081367,155.8,25,60,"","","",NA,NA,0.0446041666666667,534.3761045625,0.000853679806918745,8.53049479166667,6.905175,626.367445833333,0.00569119871279163,418.53,0.6172568280375,0.6182246690375,0.000258340500238535,0.0003303644903847,0.0567788353695374,56.7788353695374,1.46682727323277e-05,1.8757711011494e-05,18.757711011494,127.879480793628,0.0038538,0.942378815113372,1125.84415423993,1.34903096937305,9.41279890821918,0.397366172071226,0.0195562740359394,31.3864130908701,9.41279890821918,9.12120946683308,0.0373006231459612,0.223803738875767,18.3453287544347
"15191","GaviUp","",40.891275,-0.325531711,-78.19971107,152.4,4118.342277,4114.644043,10,0.34882987,0.3502784,165.8,7,81,"","","",NA,NA,0.0995833333333333,516.35375135,0.000858365245374095,8.43902083333333,7.0485,626.662816666667,0.0151387168496313,418.53,0.61754835905,0.61851620005,0.000258462514713196,0.000319373160166565,0.0569362060645288,56.9362060645288,1.47158749976669e-05,1.81838960587233e-05,18.1838960587233,123.566529761949,0.008604,2.48095379137607,1132.0247775341,3.56262691328531,11.2649773842536,0.477313987434329,0.0518050073464185,36.4740361569539,36.4740361569539,35.3344707061417,0.12254068859018,0.992579577580462,19.3379083320152
"16101","GaviUp","",40.90048875,-0.325613711,-78.19970785,161.5,4115.730149,4111.538574,10,0.323963255,0.34882987,175.8,7,81,"","","",NA,NA,0.1545625,498.3313981375,0.000863050683829445,8.347546875,7.191825,626.9581875,0.0152213524484911,418.53,0.6178398900625,0.6188077310625,0.000258584529187858,0.00030837132179867,0.0570941156372662,57.0941156372662,1.47636550114596e-05,1.76061879059899e-05,17.6061879059899,119.253585188247,0.0133542,4.69799312637569,1138.24737949489,6.76738773618829,10.5986243322161,0.47963214066426,0.048374668659058,35.3060821947168,35.3060821947168,34.1936338974474,0.0971965291370195,0.787291886009858,20.125200218025
"17011","GaviUp","",41.0190360902256,-0.325694711,-78.19970416,170.6,4114.474112,4108.74707,10,0.251992266,0.323963255,185.8,13,38,"","","",NA,NA,1.23894736842105,693.841681967416,0.000867736122284795,8.42556741573034,7.02956179775281,626.574175280899,0.0175655085482752,418.53,0.617460870002247,0.618428711002247,0.00025842589792204,0.00042909161701874,0.056959396565709,56.959396565709,1.47197832025909e-05,2.44407995767917e-05,24.4407995767917,166.040486061573,0.107045052631579,11.0117140544761,1132.93731911603,15.8199849433476,13.4488152439337,0.761113471396251,0.0434227122877432,39.0469978504256,39.0469978504256,37.8255208522441,0.367702507567339,1.39726952875589,21.5224697467809
"24871","GaviUp","",41.11188,-0.325776711,-78.19970814,179.7,4111.472924,4106.95166,10,0.190230394,0.251992266,195.8,12,72,"","","",NA,NA,0.251777777777778,915.194483452809,0.000872473049074819,8.52325280898876,6.83160674157303,626.110557303371,0.0100980676976252,418.53,0.617003279058427,0.617971120058427,0.000258234382384323,0.000565563760010626,0.0567912747969157,56.7912747969157,1.46654597719999e-05,3.21190869099403e-05,32.1190869099403,219.011796488398,0.0217536,1.246365573647,1126.33194993923,1.78463366851322,6.1271852160922,0.445350445449469,0.0188446116821952,25.7309763071154,6.1271852160922,5.9372488353286,0.103626527396996,0.746110997258373,22.2685807440393
"99","GaviDown","",81.7794,-0.328343993,-78.20061714,23,4103.325467,4098.472656,10,0.001851516,NA,29,15,53,"","","",NA,NA,0.6,7591.788998,0.0244799482524272,8.32425,7.897,626.0454,0.307923877389021,418.53,0.6169389688,0.6179068098,0.000258207466611864,0.00469101812042892,0.0571344189010993,57.1344189010993,1.47525335607938e-05,0.000268018594365233,268.018594365233,1816.76315638092,0.05184,0.20468593318561,1139.83891258707,0.295081897618106,2.34463516852371,10.5190332327164,0.00559293592038223,15.1649398181114,2.34463516852371,2.27060015671606,0.57506595735342,3.04784957397313,3.04784957397313
"229","GaviDown","",81.7927752808989,-0.328457993,-78.20063376,36,4102.945769,4098.432129,10,0.011945465,0.001851516,39,34,63,"","","",NA,NA,0.669662921348315,7450.75941248689,0.0254046836893204,8.30010018726592,7.89374906367041,626.12342247191,0.118602631602803,418.53,0.617015976979775,0.617983817979775,0.000258239696845345,0.0046044487485774,0.0571762348180263,57.1762348180263,1.47651735461654e-05,0.000263265042856228,263.265042856228,1783.01353541896,0.0578588764044944,0.232832623071932,1141.49161318313,0.335936405843302,8.20021500024047,7.0002655616852,0.0138984507660951,28.7725036995875,8.20021500024047,7.94070689021986,1.97326462444915,12.4315671340297,15.4794167080028
"5469","GaviDown","",81.8045325842697,-0.328554993,-78.20061745,46.9,4102.866258,4098.187012,10,0.043286903,0.011945465,49,37,99,"","","",NA,NA,0.730898876404494,7326.7898574794,0.0261800387864078,8.27887172284644,7.89089138576779,626.192006741573,0.0714715773584706,418.53,0.617083669653933,0.618051510653933,0.00025826802826026,0.00452833353965906,0.0572130235652116,57.2130235652116,1.4776294786995e-05,0.000259079653515652,259.079653515652,1753.34654086405,0.0631496629213483,0.25848872176779,1142.94683149923,0.373224566435866,17.200333862731,4.66852381383712,0.0303500135488202,42.580314769254,42.580314769254,41.2301703048161,10.0726690864211,99.7194239555689,115.198840663572
"441","GaviDown","",81.8101532751092,-0.328644993,-78.20059754,57.2,4102.453193,4097.513672,10,0.0737405,0.043286903,59,23,72,"","","",NA,NA,0.674039301310044,6521.98259200873,0.0266765185462555,8.27922598253275,7.88875982532751,626.201928384279,0.161090087839707,418.53,0.617093462315284,0.618061303315284,0.000258272126782816,0.00403098506101651,0.0572124093964851,57.2124093964851,1.47763706531993e-05,0.000230622367581992,230.622367581992,1560.75110048798,0.0582369956331878,0.269808087533817,1142.92252811902,0.389563557312182,44.0610294697752,7.44382630351629,0.116531652135194,71.5974237565202,71.5974237565202,69.3272731638321,14.9640143904021,107.740903610895,222.939744274467
"659","GaviDown","",81.9180703125,-0.328839993,-78.20059719,79,4099.837021,4095.780273,10,0.114124962,0.079285857,79,14,75,"","","",NA,NA,0.50734375,4212.2898,0.0264074959823789,8.2754140625,7.883421875,626.227728125,0.251499961736941,418.53,0.617118926659375,0.618086767659375,0.000258282784374748,0.00260356058692656,0.057219018428168,57.219018428168,1.47786873988173e-05,0.000148973181202203,148.973181202203,1008.02714870419,0.0438345,0.32664902081768,1143.18407183502,0.471695096795897,73.8973078233384,8.46369182841824,0.281570775282815,96.1311122806377,96.1311122806377,93.0820033123955,12.4910923167119,93.6831923753396,316.622936649806
"739","GaviDown","little waterfall",82.0561640625,-0.328907993,-78.20061753,87,4098.208394,4094.476074,10,0.168659575,0.114124962,89,7,48,"","","",NA,NA,0.51046875,3405.93476,0.0263087721057269,8.2496328125,7.879984375,626.296165625,0.7829991698133,418.53,0.617186474471875,0.618154315471875,0.000258311055160714,0.00210539327010966,0.0572637422025033,57.2637422025033,1.47918576707797e-05,0.000120562697454445,120.562697454445,815.0612325902,0.0441045,0.416981656666502,1144.95491485,0.602670755050886,197.702536970592,15.994565651649,1.29551161369149,166.439441482968,166.439441482968,161.147804501838,17.0447386114534,81.8147453349762,398.437681984783
"5471","GaviDown","",82.216698046875,-0.328984993,-78.20065225,96.3,4095.924029,4092.863281,10,0.149901496,0.168659575,99,6,62,"","","",NA,NA,0.5141015625,2468.547026,0.0261940055991189,8.219662109375,7.87598828125,626.37572421875,0.704139935460187,418.53,0.617264998803906,0.618232839803906,0.000258343919949399,0.00152613683807347,0.0573157878467921,57.3157878467921,1.48071853073284e-05,8.7471735236193e-05,87.471735236193,590.73843826957,0.044418375,0.611279847511388,1147.01777077013,0.884400234612681,149.024414949444,13.3902940692458,1.03546148754168,144.311179687244,144.311179687244,139.710495227247,10.1520002560267,62.9424015873657,461.380083572148
"5473","GaviDown","",82.4104759090909,-0.329064993,-78.20069849,106.6,4093.980192,4091.531738,10,0.18968242,0.149901496,109,9,59,"","","",NA,NA,0.276409090909091,1614.38226652182,0.0260644305110132,8.14670568181818,7.86615,626.470336363636,0.490855565179157,418.53,0.617358380990909,0.618326221990909,0.000258383003196125,0.000998214887707557,0.0574427246696344,57.4427246696344,1.48422237119083e-05,5.73401829557152e-05,57.3401829557152,386.331482860683,0.0238817454545455,0.561950406078044,1152.05845877915,0.815065013163914,165.903603390186,12.0895939925528,0.913376447156508,150.133731077857,150.133731077857,145.315558153566,6.17561466790129,36.4361265406176,497.816210112766
"5475","GaviDown","syn",82.4955381818182,-0.329128993,-78.20074052,115.1,4092.854206,4089.29834,10,0.246972993,0.18968242,119,37,81,"","","",NA,NA,0.209181818181818,1274.48051931636,0.0259570682951542,8.12426363636364,7.8618,626.540727272727,0.0866101711550023,418.53,0.617427856818182,0.618395697818182,0.000258412080914114,0.000788133270098322,0.0574818413414925,57.4818413414925,1.485400223583e-05,4.53033515877434e-05,45.3033515877434,304.990876320627,0.0180733090909091,0.593553211335644,1153.6144999141,0.861565001588932,96.1380311456404,5.53907441878819,0.209839561036997,106.039787742564,106.039787742564,102.629775041695,3.12500987415285,25.3125799806381,523.128790093404
"5477","GaviDown","syn",82.5965621052632,-0.329203993,-78.20079296,125.3,4092.414138,4086.911377,10,0.234284867,0.215068869,129,16,69,"","","",NA,NA,0.171,895.003712757895,0.0258287272555066,8.09568947368421,7.85645263157895,626.624884210526,0.233955862821618,418.53,0.617510919715789,0.618478760715789,0.000258446845228649,0.000553540787102533,0.0575316939415068,57.5316939415068,1.48688847998426e-05,3.18461391477237e-05,31.8461391477237,214.179742303611,0.0147744,0.870246725251187,1155.5994604969,1.2644345765774,141.253205786725,8.52954651165866,0.537708841591374,134.611185642728,134.611185642728,130.271179543646,2.21164694931096,15.2603639502456,538.389154043649
"1224","GaviDown","",82.6887742105263,-0.329277993,-78.20084616,135.5,4091.430836,4084.524658,10,0.22417481,0.234284867,139,16,25,"","","",NA,NA,0.6345,838.188788615789,0.0257016202643172,8.04662894736842,7.8494052631579,626.708368421053,0.642540506607929,418.53,0.617593318631579,0.618561159631579,0.000258481331646875,0.000518471029076371,0.0576174131117385,57.6174131117385,1.48930256671703e-05,2.98729594687615e-05,29.8729594687615,200.583549215338,0.0548208,3.65961563823312,1159.01735072946,5.32623748067821,333.772427872399,20.9617818333947,1.413046094624,211.880752432541,211.880752432541,205.019217770821,3.07117431026091,7.67793577565228,546.067089819302
"1301","GaviDown","river splits",82.7577094736842,-0.329333993,-78.20088666,143.2,4089.867365,4082.899414,10,0.181935439,0.22417481,149,40,76,"","","",NA,NA,0.981,795.715495810526,0.0256065985330396,8.00995263157895,7.84413684210526,626.770778947368,0.0842322320165778,418.53,0.617654917821053,0.618622758821053,0.000258507112755645,0.00049224771525497,0.057681597427168,57.681597427168,1.49111032100306e-05,2.83936345457804e-05,28.3936345457804,190.419408583263,0.0847584,6.28653461944926,1161.58058928227,9.16100723384221,74.5223327171847,5.63585798644644,0.150336563757981,92.3762138374573,92.3762138374573,89.3748350651011,1.20499901439269,9.15799250938443,555.225082328686
"1391","GaviDown","",82.8121204379562,-0.329399993,-78.20093447,152.2,4088.622511,4081.494141,10,0.125094776,0.181935439,159,18,80,"","","",NA,NA,0.965638686131387,783.475774039051,0.025494300123348,7.98187773722628,7.84302554744526,626.820797810219,0.177043750856583,418.53,0.617704286438686,0.618672127438686,0.000258527775003183,0.000484714623921411,0.0577307887176215,57.7307887176215,1.49250123563456e-05,2.79829575419484e-05,27.9829575419484,187.490347571143,0.0834311824817518,6.38930408237124,1163.54739615151,9.31975015381975,67.1975909954265,7.0926877270656,0.217264506368476,90.4541435680729,90.4541435680729,87.5078119019107,1.14267221112719,9.14137768901751,564.366460017704
"1480","GaviDown","groundwater (underground stream) ruver rt",82.8647408759124,-0.329463993,-78.20098126,161.1,4088.229896,4080.660645,10,0.145018459,0.125094776,169,30,74,"","","",NA,NA,0.941277372262774,772.339254678102,0.0253844698105727,7.95475547445256,7.84205109489051,626.869195620438,0.114344458606183,418.53,0.617752055077372,0.618719896077372,0.000258547767611533,0.000477861663390911,0.0577783600415454,57.7783600415454,1.49384660049969e-05,2.76100632374518e-05,27.6100632374518,184.825290817787,0.0813263649635037,6.41800425562834,1165.45134947104,9.37034223448125,68.4377324997493,6.3332828943348,0.162669980957951,89.3853132404442,89.3853132404442,86.4667272826852,1.0956715421347,8.10796941179681,572.4744294295
"1488","GaviDown","",82.8694708029197,-0.329469993,-78.20098569,161.9,4088.209199,4080.080566,10,0.174552148,0.145018459,179,14,45,"","","",NA,NA,0.939087591240876,771.338219229927,0.0253745974229075,7.95231751824818,7.84196350364964,626.873545985401,0.402771387665198,418.53,0.617756348887591,0.618724189887591,0.000258549564699923,0.000477245614822374,0.0577826384851571,57.7826384851571,1.49396760275504e-05,2.75765108299077e-05,27.5765108299077,184.585735186316,0.0811371678832117,6.42068754970794,1165.62267856188,9.3750453471658,164.019951807426,12.8701394970545,0.689688232633729,146.480957771202,146.480957771202,141.697058257297,1.79060231717746,8.05771042729858,580.532139856799
"1542","GaviDown","",82.901397810219,-0.329508993,-78.20101479,167.3,4088.099599,4079.577637,10,0.089183086,0.174552148,189,8,58,"","","",NA,NA,0.924306569343066,764.581229954744,0.0253079588061674,7.93586131386861,7.84137226277372,626.902910948905,0.545430146684642,418.53,0.617785332106569,0.618753173106569,0.000258561695046562,0.000473087062132222,0.0578115282096945,57.8115282096945,1.49478467271308e-05,2.73498860380984e-05,27.3498860380984,182.968734810865,0.0798600875912409,6.43927063838744,1166.77995857666,9.40749884155427,87.3554084151209,12.4605834183069,0.477189239488725,107.529151660342,107.529151660342,104.012212354165,1.28996354643707,7.481788569335,588.013928426134
"1596","GaviDown","",82.9539507042253,-0.329547993,-78.20104459,172.7,4087.974826,4079.116455,10,0.09919036,0.089183086,199,21,28,"","","",NA,NA,0.867816901408451,771.601436349296,0.0252413201894273,7.92315845070423,7.84064788732394,626.915414084507,0.429274152881417,418.53,0.617797672701408,0.618765513701408,0.00025856685995572,0.000477440359135417,0.0578338409408329,57.8338409408329,1.49539146512498e-05,2.76122097889718e-05,27.6122097889718,184.648705258353,0.0749793802816901,5.92333955449099,1167.67424953501,8.65752565463334,130.665854728953,16.9552535447295,0.417708404655057,127.714460566782,127.714460566782,123.532591068098,1.56371199686751,4.37839359122903,592.392322017363
"2086","GaviDown","",83.3968898734177,-0.329866993,-78.20134652,221.7,4082.681994,4076.225586,10,0.150318558,0.017470094,209,9,27,"","","",NA,NA,0.378502109704641,1086.97339309451,0.0246366364449339,7.80595042194093,7.82837130801688,626.987066666667,1.01385335164337,418.53,0.6178683938,0.6188362348,0.000258596458857114,0.00067265852191039,0.0580402205425128,58.0402205425128,1.50089955035797e-05,3.90412489614797e-05,39.0412489614797,260.118999650364,0.032702582278481,1.36077885229406,1175.96555440975,1.9969457239547,257.230224326811,23.0558310820323,1.49505355339491,189.214808987682,189.214808987682,182.954441087821,4.39680749947095,11.8713802485716,604.263702265935
"1996","GaviDown","syn",83.3910797468354,-0.329812993,-78.2012855,212.7,4083.97935,4075.411133,16,0.017470094,0.092721861,219,23,37,"","","",NA,NA,0.325337552742616,1020.64930932236,0.0247477008061674,7.84031751054852,7.83140928270042,626.927066666667,0.290807295019593,418.53,0.6178091738,0.6187770148,0.000258571673510514,0.000631554332780174,0.0579796130107632,57.9796130107632,1.4991885565685e-05,3.66172758098652e-05,36.6172758098652,244.247300644281,0.028109164556962,1.29982230330048,1173.52697008521,1.9052362002629,20.6898080547076,12.5925503623246,0.0498390259506035,47.9360727812343,47.9360727812343,46.3548691870261,1.00244213588736,5.9344574444532,610.198159710388
